TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
RELA,AKR1C4,adiposetissue,RELA IP,,,
SRF,AKR1C4,stemcells,SRF IP - Rep 7 ,,,
FOXA1,AKR1C4,liver,"FOXA1 IP - HepG2 cells, Rep 1, FOXA1 IP - HepG2 cells, Rep 2",,,
KLF5,AKR1C4,pancreas,KLF5 IP,,,
HNF1A,AKR1C4,colon,HNF1A IP,,,
USF1,AKR1C4,lung,"USF1 IP - A549 cells, Rep 2",,,
IRF1,AKR1C4,pancreas,IRF1 IP,,,
BCL3,AKR1C4,lung,BCL3 IP - A549 cells,,,
SP1,AKR1C4,lung,SP1 IP - A549 cells,,,
FOSL2,AKR1D1,liver,FOSL2 IP - HepG2 cells,,,
SPI1,AKR1D1,leukocytes,"SPI1 IP, SPI1 IP - GM12878 cells, Rep 4 , SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP - GM12891 cells, SPI1 IP - GM12878 cells, Rep 3 , SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - HL cells, SPI1 IP - GM12878 cells",,,
HEY1,AKR1D1,liver,HEY1 IP - HepG2 cells,,,
FOXA1,AKR1D1,mammarygland,"FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, FOXA1 IP - T47D cells, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1",,,
MAFF,AKR1D1,liver,MAFF IP - HepG2 cells,,,
DEX,AKR1D1,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2",,,
CEBPB,AKR1D1,leukocytes,"CEBPB IP, CEBPB ChIP-Seq - K562",,,
FOS,AKR1D1,mammarygland,"FOS IP | 4HT - MCF10A cells, 4 h, FOS IP - MCF10A cells, FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 12 h",,,
4HT,AKR1D1,mammarygland,"FOS IP | 4HT - MCF10A cells, 4 h, FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 12 h",,,
MAFK,AKR1D1,liver,"MAFK IP - HepG2 cells, Rep 2, MAFK IP - HepG2 cells, Rep 1",,,
OTX2,AKR1D1,stemcells,"OTX2 IP - Rep 10 , OTX2 IP - Rep 3 ",,,
CEBPB,AKR1D1,uterus,CEBPB ChIP-Seq - HeLaS3,,,
CEBPB,AKR1D1,colon,"CEBPB IP, CEBPB IP | 125DVD3, CEBPB IP - HCT116 cells",,,
GATA3,AKR1D1,mammarygland,GATA3 IP - MCF7 cells,,,
FOXA1,AKR1D1,prostate,"EtOH | FOXA1 ChIP-Seq - Rep 2, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, GATA2 KD + R1881 | FOXA1 ChIP-Seq, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq, CON KD  | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, POU2F1 KD + DHT | FOXA1 ChIP-Seq, FOXA1 KD | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - LNCaP-abl, CON KD | FOXA1 ChIP-Seq, FOXA1 KD | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 2, GATA2 KD  | FOXA1 ChIP-Seq, CON KD | FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - , FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq - C4- Rep 2B, FOXA1 ChIP-Seq",25552417,,
FOXA1,AKR1D1,lung,"FOXA1 IP | DEX - A549 cells, FOXA1 IP - A549 cells",,,
DEX,AKR1D1,lung,FOXA1 IP | DEX - A549 cells,,,
SP1,AKR1D1,liver,SP1 IP - HepG2 cells,,,
ZEB1,AKR1D1,liver,ZEB1 IP - HepG2 cells,,,
AR,AKR1D1,prostate,AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq,,,
MAX,AKR1D1,leukocytes,MAX IP - K562 cells,,,
DHT,AKR1D1,prostate,"DHT | FOXA1 ChIP-Seq, POU2F1 KD + DHT | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq - C4- Rep 2B",,,
JUND,AKR1D1,vasculature,JUND IP,,,
R1881,AKR1D1,prostate,"GATA2 KD + R1881 | FOXA1 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 1",,,
GATA2,AKR1D1,prostate,"GATA2 KD + R1881 | FOXA1 ChIP-Seq, GATA2 KD  | FOXA1 ChIP-Seq",,,
POU5F1,AKR1D1,stemcells,"POU5F1 IP, POU5F1 IP - Rep 1 ",,,
17BE2,AKR1D1,mammarygland,"17BE2 | FOXA1 ChIP-Seq, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1",,,
EBF1,AKR1D1,leukocytes,EBF1 IP - GM12878 cells,,,
JUN,AKR1D1,mammarygland,"JUN IP - Rep 1, JUN IP - Rep 2",,,
MAX,AKR1D1,liver,MAX IP - HepG2 cells,,,
CREB1,AKR1D1,prostate,"CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1",,,
MAX,AKR1D1,uterus,"MAX IP - HeLa cells, Rep 1",,,
CEBPB,AKR1D1,liver,"CEBPB ChIP-Seq - HepG2, CEBPB IP | FORSK - HepG2 cells, CEBPB IP - HepG2 cells",,,
JUND,AKR1D1,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells",,,
CEBPB,AKR1D1,lung,"CEBPB ChIP-Seq - A549, CEBPB ChIP-Seq - IMR90",,,
125DVD3,AKR1D1,colon,CEBPB IP | 125DVD3,,,
CEBPB,AKR1D1,mammarygland,CEBPB IP - MCF7 cells,,,
FOSL1,AKR1D1,mammarygland,FOSL1 IP,,,
CEBPB,AKR1D1,stemcells,"CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP",,,
RELA,AKR1D1,leukocytes,"RELA IP | TNF - GM19193 cells, RELA IP | TNF - GM19099 cells",,,
TNF,AKR1D1,leukocytes,RELA IP | TNF - GM19193 cells,,,
GATA4,AKR1D1,stomach,GATA4 IP - AGS,,,
JUND,AKR1D1,stemcells,"JUND IP - H1 cells, JUND IP - H1 cells",,,
FOXA1,AKR1D1,liver,"FOXA1 IP - HepG2 cells, Rep 2, FOXA1 IP - HepG2 cells, Rep 1",,,
REST,AKR1D1,stemcells,"REST IP - H1 cells, Rep 2",,,
IRF4,AKR1D1,leukocytes,IRF4 IP,,,
USF2,AKR1D1,uterus,USF2 IP - HeLa cells,,,
CREB1,AKR1D1,liver,"CREB1 IP, CREB1 IP - HepG2 cells",,,
JUND,AKR1D1,uterus,JUND IP - HeLa cells,,,
POU2F1,AKR1D1,prostate,POU2F1 KD + DHT | FOXA1 ChIP-Seq,,,
TEAD1,AKR1D1,cns,TEAD1 IP - Rep 1,,,
FOXA2,AKR1D1,liver,FOXA2 IP - HepG2 cells,19822575,,
ATF3,AKR1D1,colon,"ATF3 IP - HCT116 cells, ATF3 IP | CAMPTO",,,
ARID3A,AKR1D1,liver,ARID3A IP - HepG2 cells,,,
CEBPA,AKR1D1,leukocytes,CEBPA IP,,,
FORSK,AKR1D1,liver,CEBPB IP | FORSK - HepG2 cells,,,
TCF12,AKR1D1,liver,TCF12 IP - HepG2 cells,,,
TEAD4,AKR1D1,liver,TEAD4 IP - HepG2 cells,,,
FOXA2,AKR1D1,stemcells,FOXA2 IP - Rep 5 ,,,
FOXA1,AKR1D1,pancreas,"FOXA1 IP | KLF5 KO, FOXA1 IP, FOXA1 IP",,,
KLF5,AKR1D1,pancreas,FOXA1 IP | KLF5 KO,,,
FOSL1,AKR1D1,colon,FOSL1 IP - HCT116 cells,,,
TEAD4,AKR1D1,stemcells,TEAD4 IP - H1 cells,,,
SP1,AKR1D1,stemcells,SP1 IP - H1 cells,,,
JUN,AKR1D1,liver,JUN IP - HepG2 cells,,,
MYBL2,AKR1D1,liver,MYBL2 IP - HepG2 cells,,,
FOXA1,AKR1D1,stemcells,FOXA1 IP - Rep 5 ,,,
ATF2,AKR1D1,stemcells,ATF2 IP - H1 cells,,,
SOX2,AKR1D1,stemcells,SOX2 IP,,,
FOXA2,AKR1D1,lung,FOXA2 IP - A549 cells,,,
FOXA2,AKR1D1,embryonictissue,FOXA2 IP - Rep 1,,,
JUND,AKR1D1,colon,JUND IP - HCT116 cells,,,
TP53,AKR1D1,mammarygland,TP53 IP,,,
CTCF,CYP11A1,leukocytes,"CTCF IP - HL , CTCF IP - K562 cells, CTCF IP - GM11811 cells, Rep 1, CTCF IP - GM12864 cells, Rep 2 , CTCF IP - GM19238 cells, Rep 1 , CTCF IP - GM12890 cells, Rep 2 , CTCF IP - GM2255 cells, Rep 1 , CTCF IP - GM12234 cells, CTCF IP - F36P cells, Rep 13 , CTCF IP - CD14+ cells , CTCF IP - GM10847 cells, Rep 2 , CTCF IP - GM12874 cells, Rep 1 , CTCF IP - HL-60 cells, Rep 5 , CTCF ChIP-Seq - GM12878, CTCF IP - GM12878 cells, Rep 2 , CTCF IP - KU812 cells, Rep 5 , CTCF IP - GM19240 cells, Rep 2 , CTCF IP - GM12814 cells, Rep 2, CTCF IP - K562 cells, Rep 15 , CTCF IP - GM12749 cells, Rep 2, CTCF IP - GM12006 cells, Rep 2, CTCF IP -  CD20+ cells , CTCF IP - GM19238 cells, Rep 2 , CTCF IP - K562 cells, CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM2610 cells, Rep 2 , CTCF IP - GM12489 cells, Rep 1, CTCF IP - GM07037 cells, CTCF IP - GM12287 cells, Rep 1, CTCF IP - GM12749 cells, Rep 1, CTCF IP - GM2255 cells, Rep 3 , CTCF IP - GM10847 cells, Rep 1 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM12872 cells, Rep 3 , CTCF IP - F36P cells, Rep 14 , CTCF IP - GM12870 cells , CTCF IP - GM12867 cells , CTCF IP - GM2630 cells, Rep 3 , CTCF IP - F36P cells, Rep 10 , CTCF IP - GM12890 cells, Rep 3 , CTCF IP - K562 cells, Rep 13 , CTCF IP - K562 cells, CTCF IP - GM11994 cells, Rep 2, CTCF IP - MS1 cells, Rep 1 , CTCF IP, CTCF IP - GM18951 cells, Rep 1 , CTCF IP - K562 cells, Rep 12 , CTCF IP - GM12875 cells, Rep 1 , CTCF IP - HL-60 cells, Rep 9 , CTCF IP - GM2630 cells, Rep 1 , CTCF IP - GM12489 cells, Rep 2, CTCF IP - F36P cells, Rep 2 , CTCF IP - GM19240 cells, Rep 1 , CTCF IP - GM07346 cells, CTCF IP -  DND , CTCF IP - GM12864 cells, Rep 1 , CTCF IP - MS1 cells, Rep 2 , CTCF IP - GM2610 cells, Rep 3 , CTCF IP - GM19099 cells, Rep 1 , CTCF IP - GM12872 cells, CTCF IP - GM06990 cells, Rep 2 , CTCF IP - KU812 cells, Rep 17 , CTCF IP - GM11831 cells, CTCF IP - GM18505 cells, Rep 1 , CTCF IP - KU812 cells, Rep 13 , CTCF IP - GM12891 cells, Rep 2 , CTCF IP - GM19239 cells, Rep 2 , CTCF IP - K562 cells, Rep 2 , CTCF IP - UT-7 cells, Rep 3 , CTCF IP - GM12154 cells, Rep 2, CTCF IP - GM12872 cells, Rep 1 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM11994 cells, Rep 1, CTCF IP - GM19239 cells, Rep 1 , CTCF IP - K562 cells , CTCF IP - GM12871 cells , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - F36P cells, Rep 15 , CTCF IP - GM12815 cells, Rep 1, CTCF IP - GM19099 cells, Rep 2 , CTCF IP - GM2588 cells, Rep 2 , CTCF IP - UT-7 cells, Rep 4 , CTCF IP - F36P cells, Rep 9 , CTCF IP - GM2630 cells, Rep 2 , CTCF IP - K562 cells, Rep 1 , CTCF IP - MS1 cells, Rep 3 , CTCF IP - GM11992 cells, Rep 2, CTCF IP - GM12874 cells, CTCF IP - K562 cells, Rep 11 , CTCF IP - HL-60 cells, Rep 3 , CTCF IP - GM12891 cells, Rep 1 , CTCF IP - MS1 cells, Rep 4 , CTCF IP - GM2255 cells, Rep 2 , CTCF IP - F36P cells, Rep 5 , CTCF IP - GM11992 cells, Rep 1, CTCF IP - F36P cells, Rep 6 , CTCF IP - U-937 cells, Rep 2 , CTCF IP - GM12866 cells , CTCF IP - GM12154 cells, Rep 1, CTCF IP - F36P cells, Rep 1 , CTCF IP - GM12801 cells , CTCF IP - GM18526 cells, Rep 2 , CTCF IP - HL-60 cells, Rep 2 , CTCF IP - GM18505 cells, Rep 2 , CTCF IP - GM18486 cells, Rep 1 , CTCF IP - GM12873 cells, Rep 3 , CTCF IP - GM12865 cells, Rep 3 , CTCF IP - GM11811 cells, Rep 2, CTCF IP - GM18486 cells, Rep 2 , CTCF IP - HL-60 cells, Rep 7 , CTCF IP - GM12869 cells , CTCF IP - GM12892 cells, Rep 1 , CTCF IP - GM18951 cells, Rep 2 , CTCF IP - U-937 cells, Rep 1 , CTCF IP - GM2610 cells, Rep 1 , CTCF IP - KU812 cells, Rep 9 , CTCF IP - GM12865 cells, Rep 2 , CTCF IP - GM2588 cells, Rep 3 , CTCF IP - GM06990 cells, Rep 1 , CTCF IP - GM12878 cells , CTCF IP - GM12815 cells, Rep 2, CTCF IP - F36P cells, Rep 7 , CTCF IP - K562 cells, Rep 16 , CTCF IP - GM18526 cells, Rep 1 , CTCF IP - GM19193 cells, Rep 1 , CTCF IP - GM12814 cells, Rep 1, CTCF IP - GM19193 cells, Rep 2 , CTCF IP - GM12875 cells, Rep 2 , CTCF IP - GM12006 cells, Rep 1, CTCF IP - KU812 cells, Rep 1 , CTCF IP - NB4 cells , CTCF IP - GM12892 cells, Rep 2 , CTCF IP - GM11881 cells, CTCF IP - HeLa cells, Rep 2 , CTCF IP - F36P cells, Rep 3 , CTCF IP - F36P cells, Rep 11 , CTCF IP - GM06986 cells, CTCF IP - GM12872 cells, Rep 2 , CTCF IP - GM18486 cells, Rep 3 , CTCF IP - GM12828 cells, CTCF IP - GM12873 cells, Rep 1 , CTCF IP - F36P cells, Rep 19 , CTCF IP - GM12005 cells, Rep 1, CTCF IP - GM12868 cells , CTCF IP - GM11894 cells, Rep 2, CTCF IP - GM12865 cells, Rep 1 , CTCF IP - K562 cells, Rep 14 , CTCF IP - GM12864 cells, Rep 3 , CTCF IP - GM12005 cells, Rep 2, CTCF IP - GM2588 cells, Rep 1 , CTCF IP - GM12890 cells, Rep 1 , CTCF IP - F36P cells, Rep 17 , CTCF IP - GM12874 cells, Rep 2 ",,,
CTCF,CYP11A1,lung,"CTCF IP - A549 cells, CTCF IP - IMR cells, CTCF IP - A549 cells, Rep 2 , CTCF IP - NHLF cells , CTCF ChIP-Seq - A549, CTCF IP - HPF cells, Rep 2 , CTCF IP - AG04450 cells, Rep 1 , CTCF IP | DEX - A549 cells , CTCF IP - WI-38 cells, Rep 2 , CTCF IP | DEX - A549 cells, CTCF IP - A549 cells, Rep 1 , CTCF IP - HPF cells, Rep 1 , CTCF IP - A549 cells , CTCF IP - SAEC cells, Rep 2 , CTCF IP - NHLF cells , CTCF IP - SAEC cells, Rep 1 , CTCF IP - AG04450 cells, Rep 2 , CTCF IP - WI-38 cells, Rep 1 ",,,
FOXA1,CYP11A1,mammarygland,DHT | FOXA1 ChIP-Seq,,,
DHT,CYP11A1,mammarygland,"DHT | FOXA1 ChIP-Seq, DHT | MYC ChIP-Seq",,,
GATA2,CYP11A1,cns,GATA2 ChIP-Seq SH-SY5Y,,,
ATF1,CYP11A1,leukocytes,ATF1 IP - K562 cells,,,
BHLHE40,CYP11A1,leukocytes,"BHLHE40 IP - GM12878 cells, BHLHE40 IP - K562 cells",,,
EGR1,CYP11A1,colon,EGR1 IP - HCT116 cells,,,
ELF1,CYP11A1,leukocytes,"ELF1 IP - SK-N-SH cells, ELF1 IP - SK-N-SH cells",,,
CTCF,CYP11A1,bone,"CTCF IP, CTCF IP - Osteoblasts ",,,
CTCF,CYP11A1,kidney,"CTCF IP - HEK293 cells, Rep 1 , CTCF IP - HRE cells, Rep 1 , CTCF IP - RPTEC cells, Rep 2 , CTCF IP - HRE cells, Rep 2 , CTCF IP - HEK293 cells, Rep 2 , CTCF IP - RPTEC cells, Rep 1 ",,,
CTCF,CYP11A1,heart,"CTCF IP - HCF cells , CTCF IP - myocytes cells, Rep 1 , CTCF IP - myocytes cells, Rep 2 ",,,
CTCF,CYP11A1,skin,"CTCF IP - NHEK cells, Rep 2 , CTCF IP - BJ cells, Rep 2 , CTCF IP - NHEK cells , CTCF IP - BJ cells, Rep 1 , CTCF IP - AG04449 cells, Rep 2 , CTCF IP - NHDF cells, Rep 2 , CTCF IP - AG10803 cells, Rep 1 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - AG09309 cells, Rep 2 , CTCF IP - AG09309 cells, Rep 1 , CTCF IP - AG10803 cells, Rep 2 , CTCF IP - AG04449 cells, Rep 1 , CTCF IP - NHDF cells , CTCF IP - HFFC cells, Rep 1 , CTCF IP - NHDF cells, Rep 1 , CTCF IP - HFFC cells, Rep 2 , CTCF IP - HFFC cells, Rep 3 ",,,
MAFK,CYP11A1,lung,MAFK IP - IMR cells,,,
MAX,CYP11A1,colon,MAX IP - HCT116 cells,,,
TCF7L2,CYP11A1,uterus,TCF7L2 IP - HeLa cells,,,
EBF1,CYP11A1,leukocytes,EBF1 IP - GM12878 cells,,,
RELA,CYP11A1,colon,RELA IP ,,,
CTCF,CYP11A1,cns,"CTCF IP - spinal cord astrocyte cells, Rep 2 , CTCF IP - cerebellar astrocyte cells, Rep 1 , CTCF IP - SK-N-SH cells, Rep 2 , CTCF IP - HCPEpiC cells, Rep 2 , CTCF IP - cerebellar astrocyte cells, Rep 2 , CTCF IP - BE(2)-C cells, Rep 1 , CTCF IP - SK-N-SH cells , CTCF IP - HCPEpiC cells, Rep 1 , CTCF IP - BE(2)-C cells, Rep 2 , CTCF IP - SK cells, CTCF IP - spinal cord astrocyte cells, Rep 1 , CTCF IP - NHA cells , CTCF IP - SK-N-SH cells, Rep 1 ",,,
E2F1,CYP11A1,uterus,"E2F1 IP - HeLa cells, Rep 1, E2F1 IP - HeLa cells, Rep 2",,,
JUN,CYP11A1,colon,JUN IP ,,,
CTCF,CYP11A1,vasculature,"CTCF IP - AoAFC cells, Rep 2 , CTCF IP - HPAF cells, Rep 2 , CTCF IP - HUVEC cells, Rep 2 , CTCF IP - HPAF cells, Rep 1 , CTCF IP - AoAFC cells, Rep 1 , CTCF IP - HBMEC cells, Rep 1 , CTCF IP - HUVEC cells , CTCF IP - HBMEC cells, Rep 2 , CTCF IP - HUVEC cells, Rep 1 ",,,
MAFK,CYP11A1,uterus,MAFK IP - HeLa cells,,,
STAT3,CYP11A1,leukocytes,"STAT3 IP - SU-DHL-6, STAT3 IP - OCI-LY7, STAT3 IP - SU-DHL-4, STAT3 IP - OCI-LY10, STAT3 IP - U-2932",,,
MYC,CYP11A1,leukocytes,"MYC IP | IFNG - K562 cells, 30 min, MYC IP | IFNA1 - K562 cells, 6 h, MYC IP | IFNG - K562 cells, 6 h, MYC IP - K562 cells, Rep 2, MYC IP - K562 cells, Rep 1, MYC IP - NB4 cells",,,
IFNG,CYP11A1,leukocytes,"MYC IP | IFNG - K562 cells, 30 min, STAT1 IP - Rep 5, MYC IP | IFNG - K562 cells, 6 h, STAT1 IP - Rep 3, IRF1 IP | IFNG - K562 cells, 6 h, STAT1 IP - Rep 2",,,
CTCF,CYP11A1,liver,"CTCF IP - SK-N-SH cells, CTCF IP - HepG2 cells , CTCF IP - HepG2 cells, Rep 2 , CTCF IP - HepG2 cells, Rep 1 , CTCF IP",,,
MAX,CYP11A1,leukocytes,"MAX IP - K562 cells, MAX IP - NB4 cells, MAX IP - K562 cells, Rep 2, MAX IP - GM12878 cells",,,
FOXA1,CYP11A1,prostate,"CON KD | FOXA1 ChIP-Seq, FOXA1 KD | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - LNCaP, DHT | FOXA1 ChIP-Seq, CON KD | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, DHT | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - LNCaP-abl, GATA2 KD + R1881 | FOXA1 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, FOXA1 ChIP-Seq, FOXA1 KD | FOXA1 ChIP-Seq, POU2F1 KD + DHT | FOXA1 ChIP-Seq, CON KD | FOXA1 ChIP-Seq",,,
PAX5,CYP11A1,leukocytes,"PAX5 IP - GM12892 cells, PAX5 IP - GM12878 cells, Rep 1, PAX5 IP - GM12878 cells, Rep 2, PAX5 IP - GM12891 cells",,,
FOXM1,CYP11A1,leukocytes,FOXM1 IP - GM12878 cells,,,
SPI1,CYP11A1,leukocytes,"SPI1 IP, SPI1 IP, SPI1 IP - U-937 cells, Rep 4 , SPI1 IP - GM12891 cells, SPI1 IP, SPI1 IP, SPI1 IP",,,
JUN,CYP11A1,leukocytes,"JUN IP - K562 cells, Rep 1",,,
FOXP1,CYP11A1,colon,FOXP1 IP ,,,
GABPA,CYP11A1,uterus,GABPA IP - HeLa cells,,,
TP53,CYP11A1,mammarygland,TP53 IP,,,
STAT1,CYP11A1,leukocytes,"STAT1 IP - Rep 5, STAT1 IP - Rep 3, STAT1 IP - Rep 2",,,
CTCF,CYP11A1,miscellaneous,"CTCF IP - AG09319 cells, Rep 2 , CTCF IP - AG09319 cells, Rep 1 ",,,
POU2F2,CYP11A1,leukocytes,POU2F2 IP - GM12878 cells,,,
STAT3,CYP11A1,mammarygland,"STAT3 IP | 4HT - MCF10 cells, 36 h, STAT3 IP - MCF10A cells, Rep 2, STAT3 IP - MCF10A cells, Rep 1, STAT3 IP | 4HT - MCF10 cells, 12 h",,,
4HT,CYP11A1,mammarygland,"STAT3 IP | 4HT - MCF10 cells, 36 h, E2F4 IP | 4HT - MCF10 cells, FOS IP | 4HT - MCF10A cells, 12 h, STAT3 IP | 4HT - MCF10 cells, 12 h, FOS IP | 4HT - MCF10A cells, 36 h, FOS IP | 4HT - MCF10A cells, 4 h",,,
SRF,CYP11A1,colon,SRF IP - HCT116 cells,,,
IFNA1,CYP11A1,leukocytes,"MYC IP | IFNA1 - K562 cells, 6 h",,,
USF2,CYP11A1,uterus,USF2 IP - HeLa cells,,,
IRF4,CYP11A1,leukocytes,IRF4 IP,,,
ELF3,CYP11A1,pancreas,"ELF3 IP, ELF3 IP | KLF5 KO, ELF3 IP",,,
CEBPB,CYP11A1,stemcells,"CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP",,,
RELA,CYP11A1,leukocytes,"RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM12891 cells",,,
TNF,CYP11A1,leukocytes,"RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM12891 cells",,,
CREB1,CYP11A1,prostate,"CREB1 ChIP-Seq - LNCaP, CREB1 ChIP-Seq - Rep 2, CREB1 ChIP-Seq - LNCaP-abl, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2",,,
ELF1,CYP11A1,lung,ELF1 IP - A549 cells,,,
EOMES,CYP11A1,stemcells,"EOMES IP - Rep 2 , EOMES IP - Rep 1 ",,,
MXI1,CYP11A1,liver,MXI1 IP - HepG2 cells,,,
CTCF,CYP11A1,mammarygland,"CTCF IP - MCF-7 cells, Rep 1 , CTCF IP - HMF cells, Rep 2 , CTCF IP - HMEC cells, Rep 2 , CTCF IP - MCF7 cells, CTCF IP - HMEC cells, Rep 1 , CTCF IP - T47D cells, CTCF IP - HMEC cells , CTCF IP - HMF cells, Rep 1 , CTCF IP - MCF-7 cells Rep 2 ",,,
FOXP1,CYP11A1,prostate,DHT | FOXP1 ChIP-Seq,,,
DHT,CYP11A1,prostate,"DHT | FOXP1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, POU2F1 KD + DHT | FOXA1 ChIP-Seq",,,
TBP,CYP11A1,stemcells,TBP IP - H1 cells,,,
GATA4,CYP11A1,stomach,GATA4 IP - AGS,,,
REST,CYP11A1,leukocytes,REST IP - K562 cells,,,
E2F1,CYP11A1,prostate,"HES6 OE | E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3",,,
HES6,CYP11A1,prostate,"HES6 OE | E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3",,,
CTCF,CYP11A1,colon,"CTCF IP - Rep 2 , CTCF IP - Caco-2 cells, Rep 1 , CTCF IP - HCT116 cells, Rep 1 , CTCF IP - Rep 3 , CTCF IP - Caco , CTCF IP - HCT116 cells, Rep 2 , CTCF IP - Rep 1 , CTCF IP - HCT116 cells",,,
GABPA,CYP11A1,liver,"GABPA IP - MCF7 cells, GABPA IP - HepG2 cells",,,
YY1,CYP11A1,cns,"YY1 IP | ATRA - SK-N-SH cells, YY1 IP - SK-N-SH cells",,,
ATRA,CYP11A1,cns,YY1 IP | ATRA - SK-N-SH cells,,,
MAZ,CYP11A1,leukocytes,"MAZ IP - GM12878 cells, MAZ IP - K562 cells",,,
CTCF,CYP11A1,skeletalmuscle,"CTCF IP - HSMM cells, Rep 1 , CTCF IP - HSMM cells, Rep 2 ",,,
E2F4,CYP11A1,mammarygland,E2F4 IP | 4HT - MCF10 cells,,,
CTCF,CYP11A1,pancreas,CTCF IP,,,
CTCF,CYP11A1,hspcs,"CTCF IP - HSPCs, Rep 2, CTCF IP - HEL 92.1.7 cells, Rep 2 , CTCF IP - Erythroid cells, Rep 1, CTCF IP - HEL 92.1.7 cells, Rep 10 , CTCF IP - HEL 92.1.7 cells, Rep 11 , CTCF IP - HSPCs, Rep 1, CTCF IP - HEL 92.1.7 cells, Rep 14 , CTCF IP - HEL 92.1.7 cells, Rep 5 , CTCF IP - HEL 92.1.7 cells, Rep 1 , CTCF IP - HEL 92.1.7 cells, Rep 8 , CTCF IP - Erythroid cells, Rep 2",,,
RUNX1,CYP11A1,hspcs,RUNX1,,,
MAZ,CYP11A1,uterus,MAZ IP - HeLa cells,,,
