TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
YY1,PI4KB,leukocytes,"YY1 IP - GM12892 cells, Rep 1, YY1 IP - GM12878 cells, YY1 IP - GM12891 cells, YY1 IP - K562 cells, Rep 2, YY1 IP - K562 cells, Rep 1",,,
TCF12,PI4KB,lung,TCF12 IP - A549 cells,,,
BATF,PI4KB,leukocytes,BATF IP - GM12878 cells,,,
RUNX1,PI4KB,leukocytes,"SPI1 IP | RUNX1 KD, RUNX1 IP",,,
FOXA1,PI4KB,stemcells,FOXA1 IP - Rep 5 ,,,
GATA3,PI4KB,mammarygland,"GATA3 IP - T47D cells, GATA3 IP - MCF7 cells","24758297,",,
EGR1,PI4KB,leukocytes,EGR1 IP - K562 cells,,,
GATA2,PI4KB,prostate,"GATA2 ChIP-Seq, GATA2 ChIP-Seq - Rep 2",,,
MYC,PI4KB,leukocytes,"MYC IP | IFNG - K562 cells, 30 min, MYC IP - NB4 cells, MYC IP - K562 cells, Rep 1, MYC IP | IFNG - K562 cells, 6 h",,,
STAT3,PI4KB,mammarygland,"STAT3 IP | 4HT - MCF10 cells, 36 h, STAT3 IP - MCF10A cells, Rep 2, STAT3 IP | 4HT - MCF10 cells, 12 h",,,
4HT,PI4KB,mammarygland,"STAT3 IP | 4HT - MCF10 cells, 36 h, STAT3 IP | 4HT - MCF10 cells, 12 h, FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h, E2F4 IP | 4HT - MCF10 cells",,,
FOXA2,PI4KB,embryonictissue,FOXA2 IP - Rep 2,,,
CREB1,PI4KB,leukocytes,"CREB1 IP - K562 cells, CREB1 IP - GM12878 cells",,,
CEBPB,PI4KB,mammarygland,CEBPB IP - MCF7 cells,,,
SIX2,PI4KB,kidney,"SIX2 IP - 17 weeks, Rep 1, SIX2 IP - 17 weeks, Rep 2",,,
CEBPB,PI4KB,liver,CEBPB ChIP-Seq - HepG2,,,
E2F1,PI4KB,prostate,"HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 1, HES6 OE | E2F1 ChIP-Seq - Rep 1",,,
BICALU,PI4KB,prostate,"HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 1",,,
HES6,PI4KB,prostate,"HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 1",,,
NFKB1,PI4KB,leukocytes,"NFKB1 IP - Rep 1, NFKB1 IP - Rep 2",,,
ETS1,PI4KB,leukocytes,"ETS1 IP - K562 cells, ETS1 IP",,,
YY1,PI4KB,lung,YY1 IP - A549 cells,,,
YY1,PI4KB,liver,YY1 IP - HepG2 cells,,,
REST,PI4KB,stemcells,"REST IP - H1 cells, Rep 2, REST IP - H1 cells, Rep 1",,,
JUND,PI4KB,liver,JUND IP - HepG2 cells,,,
RELA,PI4KB,adiposetissue,"RELA IP, RELA IP",,,
TP53,PI4KB,bone,TP53 IP | TP53EE/RR OE,,,
SRF,PI4KB,colon,SRF IP - HCT116 cells,,,
GABPA,PI4KB,leukocytes,"GABPA IP - Jurkat, Rep 1, GABPA IP - Jurkat, Rep 2",,,
STAT3,PI4KB,stemcells,STAT3 IP - Rep 3 ,,,
JUND,PI4KB,leukocytes,JUND IP - K562 cells,,,
HEY1,PI4KB,liver,HEY1 IP - HepG2 cells,,,
CEBPB,PI4KB,colon,CEBPB IP - HCT116 cells,,,
FOXA2,PI4KB,stemcells,FOXA2 IP - ES D5,,,
TBP,PI4KB,uterus,TBP IP - HeLa cells,,,
TCF7L2,PI4KB,mammarygland,TCF7L2 ChIP-Seq,,,
YY1,PI4KB,colon,YY1 IP - HCT116 cells,,,
ELF1,PI4KB,liver,ELF1 IP - HepG2 cells,,,
OTX2,PI4KB,stemcells,OTX2 IP - Rep 10 ,,,
CREB1,PI4KB,liver,"CREB1 IP, CREB1 IP - HepG2 cells",,,
MAZ,PI4KB,uterus,MAZ IP - HeLa cells,,,
TCF12,PI4KB,cns,TCF12 IP - SK-N-SH cells,,,
MAFK,PI4KB,colon,MAFK IP ,,,
JUND,PI4KB,mammarygland,JUND IP - MCF7 cells,,,
FOXA2,PI4KB,liver,FOXA2 IP - HepG2 cells,,,
TCF12,PI4KB,leukocytes,TCF12 IP - GM12878 cells,,,
MXI1,PI4KB,liver,MXI1 IP - HepG2 cells,,,
YY1,PI4KB,cns,"YY1 IP - SK-N-SH cells, YY1 IP | ATRA - SK-N-SH cells",,,
CREB1,PI4KB,lung,CREB1 IP | DEX - A549 cells,,,
DEX,PI4KB,lung,CREB1 IP | DEX - A549 cells,,,
EBF1,PI4KB,leukocytes,"EBF1 IP - GM12878 cells, EBF1 IP - GM12878 cells",,,
GTF2F1,PI4KB,uterus,GTF2F1 IP - HeLa cells,,,
GATA2,PI4KB,cns,GATA2 ChIP-Seq SH-SY5Y,,,
UBTF,PI4KB,leukocytes,UBTF IP - K562 cells,,,
ZEB1,PI4KB,liver,ZEB1 IP - HepG2 cells,,,
TAL1,PI4KB,colon,TAL1 IP ,,,
CTCF,PI4KB,leukocytes,"CTCF IP - GM12891 cells, Rep 2 , CTCF IP, CTCF IP - GM12891 cells, Rep 1 ",,,
JUN,PI4KB,colon,JUN IP ,,,
SMARCC1,PI4KB,uterus,SMARCC1 IP - HeLa cells,,,
MXI1,PI4KB,cns,MXI1 IP - SK-N-SH cells ,,,
MAX,PI4KB,vasculature,MAX IP - HUVEC cells,,,
MAZ,PI4KB,lung,MAZ IP - IMR cells,,,
HOXA4,PI4KB,colon,HOXA4 IP ,,,
ELF1,PI4KB,colon,ELF1 IP - HCT116 cells,,,
ATF2,PI4KB,leukocytes,ATF2 IP - GM12878 cells,,,
STAT1,PI4KB,leukocytes,"STAT1 IP - Rep 5, STAT1 IP - Rep 2, STAT1 IP - Rep 1, STAT1 IP - Rep 4, STAT1 IP - Rep 3",,,
SP1,PI4KB,stemcells,SP1 IP - H1 cells,,,
ELF1,PI4KB,mammarygland,ELF1 IP - MCF7 cells,,,
ZNF263,PI4KB,kidney,ZNF263 IP - HEK293 cells,,,
YY1,PI4KB,uterus,YY1 IP - ECC1 cells,,,
GLI2,PI4KB,colon,GLI2 IP ,,,
IFNA1,PI4KB,leukocytes,"IRF1 IP | IFNA1-13 - K562 cells, 6 h",,,
JUND,PI4KB,colon,JUND IP - HCT116 cells,,,
ATF2,PI4KB,colon,ATF2 IP ,,,
NFKB2,PI4KB,leukocytes,"NFKB2 IP - Rep 1, NFKB2 IP - Rep 2",,,
FOSL1,PI4KB,colon,FOSL1 IP - HCT116 cells,,,
FOS,PI4KB,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h",,,
ELF1,PI4KB,leukocytes,"ELF1 IP - SK-N-SH cells, ELF1 IP - SK-N-SH cells",,,
STAT3,PI4KB,uterus,STAT3 IP - HeLa cells,,,
IRF1,PI4KB,pancreas,IRF1 IP,,,
MXI1,PI4KB,lung,MXI1 IP - IMR cells,,,
MAX,PI4KB,cns,MAX IP - SK-N-SH cells,,,
TBP,PI4KB,stemcells,TBP IP - H1 cells,,,
REST,PI4KB,leukocytes,REST IP - K562 cells,,,
RUNX1,PI4KB,hspcs,RUNX1,,,
IRF4,PI4KB,leukocytes,IRF4 IP,,,
HOXA6,PI4KB,colon,HOXA6 IP ,,,
ATRA,PI4KB,cns,YY1 IP | ATRA - SK-N-SH cells,,,
JUND,PI4KB,stemcells,JUND IP - H1 cells,,,
IKZF1,PI4KB,leukocytes,IKZF1 IP - GM12878 cells,,,
EGR1,PI4KB,colon,EGR1 IP - HCT116 cells,,,
JUND,PI4KB,lung,JUND IP - A549 cells,,,
ATF1,PI4KB,leukocytes,ATF1 IP - K562 cells,,,
MXI1,PI4KB,uterus,MXI1 IP - HeLa cells,,,
TBP,PI4KB,leukocytes,"TBP IP - GM12878 cells, TBP IP - K562 cells",,,
E2F3,PI4KB,colon,E2F3 IP ,,,
E2F4,PI4KB,mammarygland,E2F4 IP | 4HT - MCF10 cells,,,
HEY1,PI4KB,leukocytes,HEY1 IP - K562 cells,,,
POU2F2,PI4KB,leukocytes,POU2F2 IP - GM12878 cells,,,
SP1,PI4KB,colon,SP1 IP - HCT116 cells,,,
CEBPB,PI4KB,lung,CEBPB ChIP-Seq - IMR90,,,
SP1,PI4KB,lung,SP1 IP - A549 cells,,,
TP53,PI4KB,mammarygland,TP53 IP | NUTL3 - MCF-7,,,
IRF1,PI4KB,colon,IRF1 IP ,,,
CREB1,PI4KB,stemcells,CREB1 IP - H1 cells,,,
REST,PI4KB,lung,REST IP - A549 cells,,,
ZBTB7A,PI4KB,uterus,ZBTB7A IP - ECC1 cells,,,
GATA1,PI4KB,hspcs,"GATA1 IP - PBDE cells, Rep 1",,,
MXI1,PI4KB,leukocytes,MXI1 IP - GM12878 cells,,,
GTF2B,PI4KB,uterus,GTF2B IP - Rep 2,,,
CTCF,PIK3C2A,megakaryocytelineage,"CTCF IP - MEG-01 cells, Rep 6 , CTCF IP - MEG-01 cells, Rep 2 , CTCF IP - MEG-01 cells, Rep 10 , CTCF IP - MEG-01 cells, Rep 4 , CTCF IP - MEG-01 cells, Rep 8 ",,,
ELK1,PIK3C2A,uterus,"ELK1 IP - HeLa cells, ELK1 IP - HeLa",,,
EGR1,PIK3C2A,colon,EGR1 IP - HCT116 cells,,,
USF1,PIK3C2A,cns,"USF1 IP | ATRA - SK-N-SH cells, USF1 IP - SK-N-SH cells",,,
ATRA,PIK3C2A,cns,"USF1 IP | ATRA - SK-N-SH cells, YY1 IP | ATRA - SK-N-SH cells",,,
FOXA1,PIK3C2A,prostate,"WT AR OE | FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - , DHT | FOXA1 ChIP-Seq, GATA2 KD + R1881 | FOXA1 ChIP-Seq, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, AR Q640X OE + FOXA1 OE | FOXA1 ChIP-Seq, FOXA1 KD | GATA2 ChIP-Seq, CON KD | FOXA1 ChIP-Seq, FOXA1 KD | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 KD | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - LNCaP-abl, FOXA1 ChIP-Seq - LNCaP, CON KD + R1881 | FOXA1 ChIP-Seq, CON KD | FOXA1 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, DHT | FOXA1 ChIP-Seq, FOXA1 + FBS | GATA2 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1, FOXA1 ChIP-Seq, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, CON KD  | FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq, CON KD | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 1, FOXA1 KD | FOXA1 ChIP-Seq, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 2, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, GATA2 KD  | FOXA1 ChIP-Seq",,,
AR,PIK3C2A,prostate,"WT AR OE | FOXA1 ChIP-Seq, AR Q640X OE + FOXA1 OE | FOXA1 ChIP-Seq, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq - high FOXA1, AR C562S OE + FOXA1 OE | FOXA1 ChIP-Seq, WT AR OE + FOXA1 OE | FOXA1 ChIP-Seq",,,
SPI1,PIK3C2A,leukocytes,"SPI1 IP - GM12878 cells, SPI1 IP, SPI1 IP - K562 cells, SPI1 IP, SPI1 IP, SPI1 IP - HL cells, SPI1 IP, SPI1 IP - GM12891 cells, SPI1 IP - U-937 cells, Rep 4 , SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, Rep 3 , SPI1 IP - U-937 cells, Rep 1 , SPI1 IP",,,
FOS,PIK3C2A,leukocytes,FOS IP - GM12878 cells,,,
CTCF,PIK3C2A,leukocytes,"CTCF IP - GM2610 cells, Rep 3 , CTCF IP - GM06986 cells, CTCF IP - MS1 cells, Rep 1 , CTCF IP - GM18951 cells, Rep 1 , CTCF IP - GM2610 cells, Rep 1 , CTCF IP - K562 cells, Rep 16 , CTCF IP - GM12892 cells, Rep 1 , CTCF IP - KU812 cells, Rep 1 , CTCF IP - K562 cells, CTCF IP - MS1 cells, Rep 2 , CTCF IP - GM12890 cells, Rep 3 , CTCF IP - GM2630 cells, Rep 3 , CTCF IP - GM19239 cells, Rep 2 , CTCF IP - GM12891 cells, Rep 2 , CTCF IP - GM19240 cells, Rep 1 , CTCF IP - GM2630 cells, Rep 1 , CTCF IP - GM12868 cells , CTCF IP - GM19099 cells, Rep 1 , CTCF IP - GM19099 cells, Rep 2 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM12878 cells , CTCF IP - K562 cells, Rep 14 , CTCF IP - MS1 cells, Rep 3 , CTCF IP - K562 cells, Rep 15 , CTCF IP - GM12872 cells, Rep 3 , CTCF IP - GM2630 cells, Rep 2 , CTCF IP - GM2588 cells, Rep 2 , CTCF IP - MS1 cells, Rep 4 , CTCF IP - KU812 cells, Rep 5 , CTCF IP - GM2255 cells, Rep 2 , CTCF IP - GM18486 cells, Rep 1 , CTCF IP - HeLa cells, Rep 2 , CTCF IP - K562 cells, CTCF IP - NB4 cells , CTCF IP - GM12891 cells, Rep 1 , CTCF ChIP-Seq - GM12878, CTCF IP - GM2588 cells, Rep 3 , CTCF IP - GM18526 cells, Rep 2 , CTCF IP - GM18951 cells, Rep 2 , CTCF IP - F36P cells, Rep 14 , CTCF IP - GM12870 cells , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM19193 cells, Rep 1 , CTCF IP - UT-7 cells, Rep 6 , CTCF IP - K562 cells, Rep 13 , CTCF IP - GM12892 cells, Rep 2 , CTCF IP - GM12875 cells, Rep 1 , CTCF IP, CTCF IP -  DND , CTCF IP - F36P cells, Rep 2 , CTCF IP - GM18526 cells, Rep 1 , CTCF IP - K562 cells, Rep 12 , CTCF IP - K562 cells, Rep 2 , CTCF IP - GM12871 cells , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - K562 cells , CTCF IP - GM18486 cells, Rep 3 , CTCF IP - GM12890 cells, Rep 1 , CTCF IP - K562 cells, Rep 1 , CTCF IP - UT-7 cells, Rep 4 , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM19238 cells, Rep 1 , CTCF IP - GM19239 cells, Rep 1 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM10847 cells, Rep 2 , CTCF IP - KU812 cells, Rep 17 , CTCF IP - KU812 cells, Rep 13 , CTCF IP - F36P cells, Rep 6 , CTCF IP - GM12866 cells , CTCF IP - K562 cells, Rep 11 , CTCF IP - GM12873 cells, Rep 3 , CTCF IP - GM12869 cells , CTCF IP - KU812 cells, Rep 9 , CTCF IP - GM2610 cells, Rep 2 , CTCF IP - GM19240 cells, Rep 2 , CTCF IP - GM2255 cells, Rep 3 , CTCF IP - GM10847 cells, Rep 1 , CTCF IP - GM19238 cells, Rep 2 ",,,
REST,PIK3C2A,stemcells,"REST IP - H1 cells, Rep 1",,,
KLF11,PIK3C2A,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2, KLF11 ChIP-Seq, Rep 2",,,
ROSI,PIK3C2A,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
REST,PIK3C2A,cns,"REST IP - U87 cells, REST IP - SK cells, REST IP - SK-N-SH cells, REST IP - PFSK-N-SH cells1 cells, Rep 1, REST IP - PFSK1 cells, Rep 2",,,
YY1,PIK3C2A,leukocytes,"YY1 IP - GM12892 cells, Rep 1, YY1 IP - GM12878 cells, YY1 IP - K562 cells, Rep 2, YY1 IP - K562 cells, Rep 1, YY1 IP - GM12891 cells",,,
FOXP2,PIK3C2A,cns,"FOXP2 IP - SK cells, FOXP2 IP - PFSK-1 cells",,,
STAT3,PIK3C2A,leukocytes,"STAT3 IP - SU-DHL-4, STAT3 IP - SU-DHL-6, STAT3 IP - SU-DHL-2, STAT3 IP - OCI-LY7, STAT3 IP - OCI-LY10",,,
JUN,PIK3C2A,mammarygland,JUN IP - Rep 2,,,
CTCF,PIK3C2A,vasculature,"CTCF IP - HUVEC cells, Rep 1 , CTCF IP - HPAF cells, Rep 2 , CTCF IP - HPAF cells, Rep 1 , CTCF IP - HBMEC cells, Rep 1 , CTCF IP - HUVEC cells ",,,
E2F1,PIK3C2A,prostate,"BICALU + HES6OE | E2F1 ChIP-Seq - Rep 4, BICALU | E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 3, E2F1 ChIP-Seq - Rep 2, E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, E2F1 ChIP-Seq - Rep 4, BICALU + HES6 OE | E2F1 ChIP-Seq - Rep 2, E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 1",,,
BICALU,PIK3C2A,prostate,"BICALU + HES6OE | E2F1 ChIP-Seq - Rep 4, BICALU | E2F1 ChIP-Seq - Rep 3, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, BICALU + HES6 OE | E2F1 ChIP-Seq - Rep 2, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 1",,,
HES6,PIK3C2A,prostate,"BICALU + HES6OE | E2F1 ChIP-Seq - Rep 4, HES6 OE | E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, BICALU + HES6 OE | E2F1 ChIP-Seq - Rep 2, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3",,,
FOXA1,PIK3C2A,liver,"FOXA1 IP - HepG2 cells, Rep 2, FOXA1 IP - HepG2 cells, Rep 1",,,
YY1,PIK3C2A,cns,"YY1 IP | ATRA - SK-N-SH cells, YY1 IP - SK-N-SH cells",,,
GATA4,PIK3C2A,stemcells,"GATA4 IP - Rep 4 , GATA4 IP - Rep 2 , GATA4 IP - Rep 7 , GATA4 IP - Rep 10 , GATA4 IP - Rep 1 ",,,
TBP,PIK3C2A,leukocytes,"TBP IP - GM12878 cells, TBP IP - K562 cells",,,
GTF2B,PIK3C2A,uterus,"GTF2B IP - Rep 3, GTF2B IP - Rep 2",,,
JUN,PIK3C2A,colon,JUN IP ,,,
USF1,PIK3C2A,stemcells,USF1 IP - H1 cells,,,
RELA,PIK3C2A,colon,RELA IP ,,,
MAX,PIK3C2A,leukocytes,"MAX IP - GM12878 cells, MAX IP - NB4 cells, MAX IP - K562 cells, MAX IP - K562 cells, Rep 2, MAX IP - K562 cells, Rep 1",,,
FOXA2,PIK3C2A,stemcells,"FOXA2 IP - ES D2, FOXA2 IP - ES D10, FOXA2 IP - ES D5, FOXA2 IP - Rep 1 , FOXA2 IP - ES D7, FOXA2 IP - Rep 5 ",,,
YY1,PIK3C2A,liver,YY1 IP - HepG2 cells,,,
MYBL2,PIK3C2A,liver,MYBL2 IP - HepG2 cells,,,
CTCF,PIK3C2A,adiposetissue,CTCF ChIP-Seq - d -2,,,
DHT,PIK3C2A,prostate,"DHT | FOXA1 ChIP-Seq, DHT | FOXA1 ChIP-Seq, DHT | FOXP1 ChIP-Seq, DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h",,,
SRF,PIK3C2A,leukocytes,"SRF IP - GM12878 cells, Rep 2, SRF IP - SK-N-SH cells",,,
REST,PIK3C2A,lung,REST IP - A549 cells,,,
CTCF,PIK3C2A,hspcs,"CTCF IP - HEL 92.1.7 cells, Rep 8 , CTCF IP - HEL 92.1.7 cells, Rep 5 , CTCF IP - HEL 92.1.7 cells, Rep 2 , CTCF IP - HEL 92.1.7 cells, Rep 11 , CTCF IP - Erythroid cells, Rep 1, CTCF IP - HEL 92.1.7 cells, Rep 14 ",,,
CEBPB,PIK3C2A,colon,"CEBPB IP | 125DVD3, CEBPB IP, CEBPB IP - HCT116 cells",,,
125DVD3,PIK3C2A,colon,"CEBPB IP | 125DVD3, CDX2 IP | 125DVD3",,,
ELF1,PIK3C2A,colon,ELF1 IP - HCT116 cells,,,
USF2,PIK3C2A,leukocytes,"USF2 IP - K562 cells, USF2 IP - GM12878 cells",,,
R1881,PIK3C2A,prostate,"GATA2 KD + R1881 | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, ERG IP | R1881, GATA2 KD + R1881 | GATA2 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD + R1881 | GATA2 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, GABPA IP | R1881",,,
GATA2,PIK3C2A,prostate,"GATA2 KD + R1881 | FOXA1 ChIP-Seq, FOXA1 KD | GATA2 ChIP-Seq, GATA2 ChIP-Seq, GATA2 KD + R1881 | GATA2 ChIP-Seq, CON KD | GATA2 ChIP-Seq, FOXA1 + FBS | GATA2 ChIP-Seq, CON KD  | GATA2 ChIP-Seq, CON KD + R1881 | GATA2 ChIP-Seq, GATA2 ChIP-Seq - Rep 2, GATA2 ChIP-Seq - Rep 1, CON KD + FBS | GATA2 ChIP-Seq, GATA2 KD  | FOXA1 ChIP-Seq",,,
ERG,PIK3C2A,prostate,"JQI | ERG ChIP-Seq - Rep 1, DMSO | ERG ChIP-Seq - Rep 2, ERG IP | R1881, ERG ChIP-Seq, DMSO | ERG ChIP-Seq - Rep 1, JQI | ERG ChIP-Seq - Rep 2, DHT | ERG ChIP-Seq - 18 h, ERG ChIP-Seq, DHT | ERG ChIP-Seq - 2 h",,,
JQ1,PIK3C2A,prostate,"JQI | ERG ChIP-Seq - Rep 1, JQI | ERG ChIP-Seq - Rep 2",,,
USF1,PIK3C2A,leukocytes,"USF1 IP - GM12878 cells, USF1 IP - K562 cells",,,
CTCF,PIK3C2A,mammarygland,"CTCF IP - MCF-7 cells Rep 2 , CTCF IP - MCF-7 cells, Rep 1 , CTCF IP - MCF7 cells, CTCF IP - HMEC cells, Rep 1 ",,,
JUND,PIK3C2A,stemcells,"JUND IP - H1 cells, JUND IP - H1 cells",,,
CREB1,PIK3C2A,prostate,"CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, CREB1 ChIP-Seq - Rep 1, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, CREB1 ChIP-Seq - LNCaP, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CREB1 ChIP-Seq - LNCaP-abl, CREB1 ChIP-Seq - Rep 2, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2",,,
TP53,PIK3C2A,mammarygland,TP53 IP,,,
CTCF,PIK3C2A,kidney,"CTCF IP - RPTEC cells, Rep 1 , CTCF IP - HEK293 cells, Rep 1 , CTCF IP - RPTEC cells, Rep 2 ",,,
ELF1,PIK3C2A,mammarygland,ELF1 IP - MCF7 cells,,,
ELF3,PIK3C2A,pancreas,"ELF3 IP | KLF5 KO, ELF3 IP, ELF3 IP",,,
KLF5,PIK3C2A,pancreas,"ELF3 IP | KLF5 KO, FOXA1 IP | KLF5 KO, KLF5 IP",,,
JUND,PIK3C2A,colon,JUND IP - HCT116 cells,,,
CEBPB,PIK3C2A,lung,"CEBPB ChIP-Seq - A549, CEBPB ChIP-Seq - IMR90, CEBPB IP - A549 cells",,,
MYC,PIK3C2A,leukocytes,"MYC IP | IFNG - K562 cells, 6 h, MYC IP | IFNG - K562 cells, 30 min, MYC IP - NB4 cells, MYC IP - K562 cells, Rep 1",,,
IFNG,PIK3C2A,leukocytes,"MYC IP | IFNG - K562 cells, 6 h, STAT1 IP | IFNG - K562 cells, 6 h, STAT1 IP | IFNG - K562 cells, 30 min, MYC IP | IFNG - K562 cells, 30 min, IRF1 IP | IFNG - K562 cells, 6 h, IRF1 IP | IFNG - K562 cells, 30 min, STAT1 IP - Rep 5, STAT1 IP - Rep 3, STAT1 IP - Rep 1, STAT1 IP - Rep 4, IRF1 IP - Rep 2, STAT1 IP - Rep 2, STAT1 IP - Rep 6, IRF1 IP - Rep 3",,,
GABPA,PIK3C2A,leukocytes,"GABPA IP - GM12878 cells, Rep 2 , GABPA IP - Jurkat, Rep 2, GABPA IP - GM12878 cells, GABPA IP - GM12878 cells, Rep 1 , GABPA IP - K562 cells, GABPA IP - HL cells, GABPA IP, GABPA IP - Jurkat, Rep 1, GABPA IP - GM12878 cells, Rep 3 , GABPA IP - GM12878 cells, Rep 5 , GABPA IP - GM12878 cells, Rep 4 ",,,
JUND,PIK3C2A,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells",,,
HOXA4,PIK3C2A,colon,HOXA4 IP ,,,
ATF3,PIK3C2A,liver,ATF3 IP - HepG2 cells,,,
CTCF,PIK3C2A,colon,"CTCF IP - HCT116 cells, Rep 2 , CTCF IP - HCT116 cells, Rep 1 ",,,
GABPA,PIK3C2A,liver,"GABPA IP, GABPA IP - MCF7 cells, GABPA IP - HepG2 cells, GABPA IP, GABPA IP",,,
ATF3,PIK3C2A,leukocytes,"ATF3 IP - GM12878 cells, ATF3 IP - K562 cells",,,
GATA2,PIK3C2A,vasculature,GATA2 IP - HUVEC cells,"21666600,",,
MEF2B,PIK3C2A,kidney,"MEF2B IP | MEF2B K4E OE - Rep 1, MEF2B IP | MEF2B D83V OE - Rep 2, MEF2B IP | MEF2B D83V OE - Rep 1, MEF2B IP | MEF2B OE - Rep 1, MEF2B IP | MEF2B OE - Rep 2",,,
NFYA,PIK3C2A,leukocytes,NFYA IP - K562 cells,,,
RELA,PIK3C2A,leukocytes,"RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM10847 cells, RELA IP | TNF - GM18951 cells, RELA IP - IVD Th1 cells, PIA, RELA IP | BAY082  - IVD Th1 cells, PIA",,,
TNF,PIK3C2A,leukocytes,"RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM10847 cells, RELA IP | TNF - GM18951 cells",,,
TCF12,PIK3C2A,uterus,TCF12 IP - ECC1 cells,,,
EBF1,PIK3C2A,leukocytes,"EBF1 IP - GM12878 cells, EBF1 IP - GM12878 cells",,,
USF1,PIK3C2A,lung,"USF1 IP - A549 cells, Rep 1, USF1 IP | DEX - A549 cells, USF1 IP - A549 cells, Rep 2",,,
