TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
CUX1,AGPAT3,leukocytes,CUX1 IP - GM12878 cells,,,
ZEB1,AGPAT3,liver,ZEB1 IP - HepG2 cells,,,
RELA,AGPAT3,leukocytes,"RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM19193 cells, RELA IP | TNF - GM19099 cells, RELA IP | TNF - GM12892 cells, RELA IP | TNF - GM12878 cells, RELA IP | TNF - GM18951 cells, RELA IP - IVD Th1 cells, PIA, RELA IP | TNF - GM18505 cells, RELA IP | TNF - GM10847 cells, RELA IP | TNF - GM12891 cells",,,
TNF,AGPAT3,leukocytes,"RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM19193 cells, RELA IP | TNF - GM12892 cells, RELA IP | TNF - GM12878 cells, RELA IP | TNF - GM18951 cells, RELA IP | TNF - GM18505 cells, RELA IP | TNF - GM10847 cells, RELA IP | TNF - GM12891 cells",,,
FOXM1,AGPAT3,leukocytes,FOXM1 IP - GM12878 cells,,,
EGR1,AGPAT3,colon,EGR1 IP - HCT116 cells,,,
HEY1,AGPAT3,liver,HEY1 IP - HepG2 cells,,,
MAX,AGPAT3,vasculature,MAX IP - HUVEC cells,,,
GATA4,AGPAT3,stomach,GATA4 IP - AGS,,,
ARNTL,AGPAT3,colon,ARNTL IP - Rep 1 ,,,
CREB1,AGPAT3,colon,CREB1 IP ,,,
POU5F1,AGPAT3,stemcells,"POU5F1 IP, POU5F1 IP, POU5F1 IP - Rep 1 ",,,
YY1,AGPAT3,leukocytes,"YY1 IP - K562 cells, Rep 2, YY1 IP - GM12892 cells, Rep 1, YY1 IP - GM12878 cells, YY1 IP - K562 cells, Rep 1",,,
MYB,AGPAT3,leukocytes,"MYB IP - Jurkat, Rep 5, MYB IP - MOLT3, MYB IP - Jurkat, Rep 4, MYB IP - Jurkat, Rep 2, MYB IP - Jurkat, Rep 1, MYB IP - Jurkat, Rep 3",,,
USF1,AGPAT3,stemcells,USF1 IP - H1 cells,,,
JUN,AGPAT3,liver,JUN IP - HepG2 cells,,,
SMAD1,AGPAT3,hspcs,SMAD1 IP - Rep 3,,,
ZNF384,AGPAT3,leukocytes,"ZNF384 IP - GM12878 cells, ZNF384 IP - K562 cells",,,
RELA,AGPAT3,adiposetissue,"RELA IP, RELA IP, RELA IP, RELA IP",,,
JUND,AGPAT3,leukocytes,"JUND IP - K562 cells, JUND IP - GM12878 cells, Rep 1 ",,,
USF1,AGPAT3,leukocytes,"USF1 IP - GM12878 cells, USF1 IP - K562 cells",,,
CDX2,AGPAT3,colon,CDX2 IP | 125DVD3,,,
125DVD3,AGPAT3,colon,"CDX2 IP | 125DVD3, CEBPB IP | 125DVD3",,,
CEBPB,AGPAT3,mammarygland,CEBPB IP - MCF7 cells,,,
FOXA1,AGPAT3,mammarygland,"FOXA1 ChIP-Seq - Rep 1, FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, TNF | FOXA1 ChIP-Seq - Rep 1, DHT | FOXA1 ChIP-Seq, DEX | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2",,,
MAFK,AGPAT3,leukocytes,"MAFK IP - GM12878 cells, MAFK IP - K562 cells",,,
MAX,AGPAT3,leukocytes,"MAX IP - GM12878 cells, MAX IP - K562 cells, MAX IP - NB4 cells, MAX IP - K562 cells, Rep 2, MAX IP - K562 cells, Rep 1",,,
DHT,AGPAT3,prostate,"DHT | FOXA1 ChIP-Seq, DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h, DHT | FOXA1 ChIP-Seq, DHT | FOXP1 ChIP-Seq, DHT | FOXA1 ChIP-Seq",,,
MAX,AGPAT3,cns,MAX IP - SK-N-SH cells,,,
IRF1,AGPAT3,colon,IRF1 IP ,,,
GATA2,AGPAT3,prostate,"GATA2 ChIP-Seq - Rep 2, GATA2 KD + R1881 | FOXA1 ChIP-Seq, FOXA1 KD | GATA2 ChIP-Seq, GATA2 ChIP-Seq, GATA2 KD  | FOXA1 ChIP-Seq",,,
YY1,AGPAT3,colon,YY1 IP - HCT116 cells,,,
E2F6,AGPAT3,stemcells,E2F6 IP - H1 cells,,,
R1881,AGPAT3,prostate,"GATA2 KD + R1881 | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, GABPA IP | R1881, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD + R1881 | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1",,,
MXI1,AGPAT3,leukocytes,"MXI1 IP - GM12878 cells, MXI1 IP - K562 cells",,,
TEAD4,AGPAT3,lung,TEAD4 IP - A549 cells,,,
JUND,AGPAT3,uterus,JUND IP - HeLa cells,,,
ZBTB7A,AGPAT3,uterus,ZBTB7A IP - ECC1 cells,,,
CREB1,AGPAT3,prostate,"CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CREB1 ChIP-Seq - LNCaP, CREB1 ChIP-Seq - LNCaP-abl",,,
NFKB2,AGPAT3,leukocytes,"NFKB2 IP - Rep 1, NFKB2 IP - Rep 2",,,
CTCF,AGPAT3,mammarygland,"CTCF IP - HMEC cells, Rep 1 , CTCF IP - MCF-7 cells Rep 2 , CTCF IP - MCF-7 cells, Rep 1 , CTCF IP - HMEC cells, Rep 2 , CTCF IP - MCF7 cells, CTCF IP - HMEC cells ",,,
FOXP2,AGPAT3,cns,FOXP2 IP - PFSK-1 cells,,,
FOS,AGPAT3,uterus,FOS IP - HeLa cells,,,
ZEB1,AGPAT3,leukocytes,ZEB1 IP - GM12878 cells,,,
TP53,AGPAT3,skin,"TP53 IP | NUTL3, TP53 IP",,,
JUND,AGPAT3,vasculature,JUND IP,,,
FOXA1,AGPAT3,liver,"FOXA1 IP - HepG2 cells, Rep 2, FOXA1 IP - HepG2 cells, Rep 1",,,
FOSL2,AGPAT3,liver,FOSL2 IP - HepG2 cells,,,
ASCL1,AGPAT3,skin,"ASCL1 IP - NHEK, ASCL1 IP - NHDF",,,
GATA1,AGPAT3,leukocytes,"GATA1 ChIP-Seq - K562, GATA1 ChIP-Seq - SC266",,,
CREB1,AGPAT3,liver,"CREB1 IP, CREB1 IP - HepG2 cells, CREB1 IP",,,
ERG,AGPAT3,prostate,"ERG ChIP-Seq, DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h, DMSO | ERG ChIP-Seq - Rep 1, ERG ChIP-Seq, DMSO | ERG ChIP-Seq - Rep 2",,,
NFKB1,AGPAT3,leukocytes,"NFKB1 IP - Rep 2, NFKB1 IP - Rep 1",,,
CTCF,AGPAT3,kidney,"CTCF IP - HRE cells, Rep 2 , CTCF IP - HEK293 cells, Rep 1 , CTCF IP - RPTEC cells, Rep 1 ",,,
E2F1,AGPAT3,uterus,"E2F1 IP - HeLa cells, Rep 2",,,
ATF1,AGPAT3,leukocytes,ATF1 IP - K562 cells,,,
FOXA2,AGPAT3,liver,FOXA2 IP - HepG2 cells,"19822575,",,
SIX2,AGPAT3,kidney,"SIX2 IP - 17 weeks, Rep 2, SIX2 IP - 17 weeks, Rep 1, SIX2 IP -  16 weeks",,,
MAZ,AGPAT3,lung,MAZ IP - IMR cells,,,
STAT5A,AGPAT3,leukocytes,"STAT5A IP - K562 cells, STAT5A IP - GM12878 cells",,,
CTCF,AGPAT3,sensory,"CTCF IP - WERI , CTCF IP - WERI-Rb-1- cells, Rep 1 ",,,
SP1,AGPAT3,colon,SP1 IP - HCT116 cells,,,
GATA1,AGPAT3,hspcs,"GATA1 IP - Rep 1, GATA1 IP - PBDE cells, Rep 1",,,
TBP,AGPAT3,leukocytes,"TBP IP - GM12878 cells, TBP IP - K562 cells",,,
CREB1,AGPAT3,leukocytes,"CREB1 IP - K562 cells, CREB1 IP - GM12878 cells",,,
TFAP4,AGPAT3,leukocytes,TFAP4 IP - Rep 2,,,
FOS,AGPAT3,leukocytes,FOS IP - K562 cells,,,
JUND,AGPAT3,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells",,,
E2F6,AGPAT3,leukocytes,"E2F6 IP - K562 cells, E2F6 IP - K562 cells",,,
CTCF,AGPAT3,megakaryocytelineage,"CTCF IP - MEG-01 cells, Rep 6 , CTCF IP - MEG-01 cells, Rep 2 , CTCF IP - MEG-01 cells, Rep 10 , CTCF IP - MEG-01 cells, Rep 4 , CTCF IP - MEG-01 cells, Rep 8 ",,,
REST,AGPAT3,mammarygland,REST IP - MCF7 cells,,,
CTCF,AGPAT3,stemcells,"CTCF IP - H1 cells , CTCF IP - H1 cells",,,
IRF1,AGPAT3,leukocytes,"IRF1 IP - Rep 4, IRF1 IP | IFNA1-13 - K562 cells, 6 h, IRF1 IP - Rep 1, IRF1 IP - Rep 2, IRF1 IP - Rep 3, IRF1 IP | IFNG - K562 cells, 6 h, IRF1 IP | IFNG - K562 cells, 30 min",,,
IFNG,AGPAT3,leukocytes,"IRF1 IP - Rep 4, IRF1 IP - Rep 1, IRF1 IP - Rep 2, IRF1 IP - Rep 3, STAT1 IP | IFNG - K562 cells, 6 h, JUN IP | IFNG - K562 cells, 6 h, STAT1 IP | IFNG - K562 cells, 30 min, JUN IP | IFNG - K562 cells, 30 min, STAT1 IP - Rep 5, IRF1 IP | IFNG - K562 cells, 6 h, IRF1 IP | IFNG - K562 cells, 30 min, STAT1 IP - Rep 1, MYC IP | IFNG - K562 cells, 30 min, STAT1 IP - Rep 2, MYC IP | IFNG - K562 cells, 6 h, STAT1 IP - Rep 4, STAT1 IP - Rep 3",,,
JUND,AGPAT3,colon,JUND IP - HCT116 cells,,,
PAX5,AGPAT3,leukocytes,"PAX5 IP - GM12878 cells, Rep 2, PAX5 IP - GM12878 cells, Rep 1, PAX5 IP - GM12892 cells",,,
GTF2B,AGPAT3,leukocytes,GTF2B IP - K562 cells,,,
IFNA1,AGPAT3,leukocytes,"IRF1 IP | IFNA1-13 - K562 cells, 6 h, STAT1 IP | IFNA1-13 - K562 cells, 30 min, STAT1 IP | IFNA1-13 - K562 cells, 6 h, MYC IP | IFNA1 - K562 cells, 30 min, STAT2 IP | IFNA1-13 - K562 cells, 30 min, JUN IP | IFNA1-13 - K562 cells, 6 h, STAT2 IP | IFNA1-13 - K562 cells, 6 h, JUN IP | IFNA1-13 - 30 min , MYC IP | IFNA1 - K562 cells, 6 h",,,
GTF2F1,AGPAT3,uterus,GTF2F1 IP - HeLa cells,,,
CEBPB,AGPAT3,liver,"CEBPB IP - HepG2 cells, CEBPB ChIP-Seq - HepG2, CEBPB IP | FORSK - HepG2 cells",,,
ATF2,AGPAT3,colon,ATF2 IP ,,,
PBX3,AGPAT3,cns,PBX3 IP - SK-N-SH cells,,,
ELF3,AGPAT3,pancreas,"ELF3 IP, ELF3 IP | KLF5 KO, ELF3 IP",,,
HOXA6,AGPAT3,colon,HOXA6 IP ,,,
CTCF,AGPAT3,uterus,CTCF IP - HeLa cells ,,,
FOXP1,AGPAT3,leukocytes,"FOXP1 IP - BJAB, FOXP1 IP - HT",,,
CEBPB,AGPAT3,colon,"CEBPB IP - HCT116 cells, CEBPB IP | 125DVD3, CEBPB IP",,,
FOXH1,AGPAT3,embryonictissue,FOXH1 IP - endoderm,,,
TCF12,AGPAT3,stemcells,TCF12 IP - H1 cells,,,
SRF,AGPAT3,mammarygland,SRF IP - MCF7 cells,,,
STAT1,AGPAT3,leukocytes,"STAT1 IP | IFNA1-13 - K562 cells, 30 min, STAT1 IP | IFNA1-13 - K562 cells, 6 h, STAT1 IP | IFNG - K562 cells, 6 h, STAT1 IP | IFNG - K562 cells, 30 min, STAT1 IP - Rep 5, STAT1 IP - Rep 1, STAT1 IP - Rep 2, STAT1 IP - Rep 4, STAT1 IP - Rep 3",,,
E2F6,AGPAT3,lung,E2F6 IP - A549 cells,,,
MEF2A,AGPAT3,leukocytes,"MEF2A IP - GM12878 cells, MEF2A IP - K562 cells",,,
TBP,AGPAT3,liver,TBP IP - HepG2 cells,,,
ZBTB7A,AGPAT3,leukocytes,ZBTB7A IP - SK-N-SH cells,,,
ETS1,AGPAT3,leukocytes,"ETS1 IP - GM12878 cells, ETS1 IP - K562 cells, ETS1 IP",,,
GABPA,AGPAT3,leukocytes,"GABPA IP - GM12878 cells, Rep 4 , GABPA IP - Jurkat, Rep 2, GABPA IP - K562 cells, GABPA IP - Jurkat, Rep 1",,,
USF1,AGPAT3,liver,USF1 IP - HepG2 cells,,,
BHLHE40,AGPAT3,leukocytes,"BHLHE40 IP - K562 cells, BHLHE40 IP - GM12878 cells",,,
TP53,AGPAT3,mammarygland,TP53 IP | NUTL3,,,
NUTL3,AGPAT3,mammarygland,TP53 IP | NUTL3,,,
EBF1,AGPAT3,leukocytes,"EBF1 IP - GM12878 cells, EBF1 IP - GM12878 cells",,,
CTCF,AGPAT3,liver,"CTCF IP - HepG2 cells , CTCF IP - HepG2 cells, Rep 2 , CTCF IP - HepG2 cells, Rep 1 , CTCF IP, CTCF IP - SK-N-SH cells",,,
MAFF,AGPAT3,leukocytes,MAFF IP - K562 cells,,,
BATF,AGPAT3,leukocytes,BATF IP - GM12878 cells,,,
BCL3,AGPAT3,leukocytes,BCL3 IP - GM12878 cells,,,
KLF11,AGPAT3,adiposetissue,"KLF11 ChIP-Seq, Rep 2, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
MAX,AGPAT3,colon,MAX IP - HCT116 cells,,,
SRF,AGPAT3,stemcells,SRF IP - H1 cells,,,
FOSL1,AGPAT3,colon,FOSL1 IP - HCT116 cells,,,
STAT5B,AGPAT3,leukocytes,"STAT5B IP | H9, Rep 2, STAT5B IP | IL2 - Rep 2",,,
H9,AGPAT3,leukocytes,"STAT5B IP | H9, Rep 2",,,
TP53,AGPAT3,bone,"TP53 IP | TP53EE OE, TP53 IP | TP53 OE, TP53 IP | TP53RR OE, TP53 IP | TP53EE/RR OE",,,
GATA2,AGPAT3,leukocytes,"GATA2 IP - K562 cells, GATA2 IP - K562 cells",,,
CEBPA,AGPAT3,leukocytes,"CEBPA IP, CEBPA IP - U-937 cells, Rep 2 ",,,
DEX,AGPAT3,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2",,,
MAFK,AGPAT3,liver,"MAFK IP - HepG2 cells, Rep 1, MAFK IP - HepG2 cells, Rep 2",,,
USF1,AGPAT3,uterus,USF1 IP - ECC1 cells,,,
MAX,AGPAT3,uterus,"MAX IP - ECC1 cells, MAX IP - HeLa cells, Rep 2, MAX IP - HeLa cells, Rep 1",,,
EOMES,AGPAT3,stemcells,"EOMES IP - Rep 1 , EOMES IP - Rep 2 ",,,
POU2F1,AGPAT3,prostate,POU2F1 ChIP-Seq,,,
ELF1,AGPAT3,mammarygland,ELF1 IP - MCF7 cells,,,
JUN,AGPAT3,vasculature,JUN IP,,,
EGR1,AGPAT3,leukocytes,EGR1 IP - K562 cells,,,
USF1,AGPAT3,colon,USF1 IP - HCT116 cells,,,
GABPA,AGPAT3,stemcells,GABPA IP - H1 cells,,,
SRF,AGPAT3,liver,SRF IP - HepG2 cells,,,
YY1,AGPAT3,cns,YY1 IP | ATRA - SK-N-SH cells,,,
RELB,AGPAT3,leukocytes,"RELB IP - Rep 1, RELB IP - Rep 2",,,
RUNX1,AGPAT3,leukocytes,"RUNX1 IP, RUNX1 IP - Rep 2",,,
ATF3,AGPAT3,colon,"ATF3 IP | CAMPTO, ATF3 IP - HCT116 cells",,,
MEF2B,AGPAT3,kidney,MEF2B IP | MEF2B OE - Rep 2,,,
STAT2,AGPAT3,leukocytes,"STAT2 IP | IFNA1-13 - K562 cells, 30 min, STAT2 IP | IFNA1-13 - K562 cells, 6 h",,,
ELF1,AGPAT3,leukocytes,"ELF1 IP - SK-N-SH cells, ELF1 IP - SK-N-SH cells",,,
MAX,AGPAT3,liver,"MAX IP - MCF7 cells, MAX IP - HepG2 cells, MAX IP - HepG2 cells",,,
CEBPB,AGPAT3,lung,CEBPB ChIP-Seq - IMR90,,,
PIAS1,AGPAT3,prostate,"PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1",,,
FOXM1,AGPAT3,mammarygland,FOXM1 IP - MCF7 cells,,,
ZNF217,AGPAT3,mammarygland,ZNF217 IP - MCF7 cells,,,
MXI1,AGPAT3,cns,MXI1 IP - SK-N-SH cells ,,,
E2F3,AGPAT3,colon,E2F3 IP ,,,
YY1,AGPAT3,uterus,YY1 IP - ECC1 cells,,,
MYC,AGPAT3,mammarygland,"MYC IP | 4HT - MCF10A cells, MYC IP - MCF-10A cells, DHT | MYC ChIP-Seq",,,
4HT,AGPAT3,mammarygland,"MYC IP | 4HT - MCF10A cells, FOS IP | 4HT - MCF10A cells, 12 h",,,
MAZ,AGPAT3,leukocytes,"MAZ IP - GM12878 cells, MAZ IP - K562 cells",,,
STAT3,AGPAT3,uterus,STAT3 IP - HeLa cells,,,
ZBTB17,AGPAT3,bone,ZBTB17 IP,,,
REST,AGPAT3,leukocytes,REST IP - K562 cells,,,
E2F1,AGPAT3,mammarygland,E2F1 IP - MCF7 cells,,,
CTCF,AGPAT3,pancreas,CTCF IP,,,
TEAD4,AGPAT3,liver,TEAD4 IP - MCF7 cells,,,
JUN,AGPAT3,leukocytes,"JUN IP | IFNG - K562 cells, 6 h, JUN IP | IFNG - K562 cells, 30 min, JUN IP | IFNA1-13 - K562 cells, 6 h, JUN IP - K562 cells, Rep 1, JUN IP | IFNA1-13 - 30 min , JUN IP - K562 cells, Rep 2",,,
TCF12,AGPAT3,leukocytes,TCF12 IP - GM12878 cells,,,
CTCF,AGPAT3,colon,"CTCF IP - Caco-2 cells, Rep 1 ",,,
CTCF,AGPAT3,cns,"CTCF IP - BE(2)-C cells, Rep 1 ",,,
KLF5,AGPAT3,pancreas,"ELF3 IP | KLF5 KO, KLF5 IP",,,
FOXA2,AGPAT3,stemcells,"FOXA2 IP - ES D2, FOXA2 IP - ES D5, FOXA2 IP - ES D7",,,
17BE2,AGPAT3,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2",,,
MXI1,AGPAT3,lung,MXI1 IP - IMR cells,,,
POU2F2,AGPAT3,leukocytes,POU2F2 IP - GM12878 cells,,,
JUND,AGPAT3,cns,JUND IP - SK-N-SH cells ,,,
CEBPB,AGPAT3,uterus,CEBPB ChIP-Seq - HeLaS3,,,
NANOG,AGPAT3,stemcells,"NANOG IP - Rep 8 , NANOG IP - Rep 6 , NANOG IP - Rep 5 , NANOG IP - Rep 2 , NANOG IP - Rep 3 ",,,
SRF,AGPAT3,uterus,SRF IP - ECC1 cells,,,
TP73,AGPAT3,bone,"TP73 IP - alpha isoform, Rep 1, TP73 IP - alpha isoform, Rep 2, TP73 IP - beta isoform, Rep 1, TP73 IP - beta isoform, Rep 2",,,
JUN,AGPAT3,colon,JUN IP ,,,
TP63,AGPAT3,skin,TP63 IP,,,
SREBF2,AGPAT3,pancreas,SREBF2 IP,,,
FOXA1,AGPAT3,pancreas,FOXA1 IP,,,
HOXA4,AGPAT3,colon,HOXA4 IP ,,,
HEY1,AGPAT3,leukocytes,HEY1 IP - K562 cells,,,
NFATC1,AGPAT3,leukocytes,NFATC1 IP - GM12878 cells,,,
GABPA,AGPAT3,liver,"GABPA IP - MCF7 cells, GABPA IP - HepG2 cells",,,
RUNX1T1,AGPAT3,leukocytes,RUNX1T1 IP,,,
CTCF,AGPAT3,skin,"CTCF IP - NHEK cells , CTCF IP - GM12878 cells, Rep 2 ",,,
MAFF,AGPAT3,liver,MAFF IP - HepG2 cells,,,
TEAD4,AGPAT3,stemcells,TEAD4 IP - H1 cells,,,
GATA3,AGPAT3,mammarygland,GATA3 IP - MCF7 cells,,,
MAX,AGPAT3,stemcells,MAX IP - H1 cells,,,
FOSL1,AGPAT3,leukocytes,FOSL1 IP - K562 cells,,,
SP1,AGPAT3,liver,SP1 IP - HepG2 cells,,,
ELK1,AGPAT3,leukocytes,ELK1 IP - K562 cells,,,
MAFK,AGPAT3,stemcells,MAFK IP - H1 cells,,,
FOS,AGPAT3,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h",,,
USF1,AGPAT3,lung,"USF1 IP - A549 cells, Rep 2",,,
ATF3,AGPAT3,leukocytes,ATF3 IP - K562 cells,,,
MYC,AGPAT3,uterus,MYC IP - HeLa cells,,,
IRF4,AGPAT3,leukocytes,"IRF4 IP, IRF4 IP - GM12878 cells",,,
ZNF143,AGPAT3,leukocytes,"ZNF143 IP - GM12878 cells, ZNF143 IP - K562 cells",,,
SP1,AGPAT3,leukocytes,"SP1 IP - K562 cells, SP1 IP - GM12878 cells",,,
CTCF,AGPAT3,esophagus,"CTCF IP - HEEpiC cells, Rep 1 , CTCF IP - HEEpiC cells, Rep 2 ",,,
MYC,AGPAT3,liver,MYC IP,,,
GABPA,AGPAT3,cns,GABPA IP - SK-N-SH cells,,,
FOXA2,AGPAT3,embryonictissue,FOXA2 IP - Rep 1,,,
ETV5,AGPAT3,colon,ETV5 IP ,,,
IKZF1,AGPAT3,leukocytes,IKZF1 IP - GM12878 cells,,,
TNF,AGPAT3,mammarygland,TNF | FOXA1 ChIP-Seq - Rep 1,,,
HMGN3,AGPAT3,leukocytes,HMGN3 IP - K562 cells,,,
ARID3A,AGPAT3,leukocytes,ARID3A IP - K562 cells,,,
FOXP1,AGPAT3,prostate,DHT | FOXP1 ChIP-Seq,,,
UBTF,AGPAT3,leukocytes,"UBTF IP - K562 cells, UBTF IP - K562 cells",,,
YY1,AGPAT3,liver,YY1 IP - HepG2 cells,,,
ROSI,AGPAT3,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
MAFK,AGPAT3,lung,MAFK IP - IMR cells,,,
RELA,AGPAT3,colon,RELA IP ,,,
IL2,AGPAT3,leukocytes,STAT5B IP | IL2 - Rep 2,,,
OTX2,AGPAT3,stemcells,OTX2 IP - Rep 10 ,,,
PBX3,AGPAT3,lung,PBX3 IP - A549 cells,,,
JUND,AGPAT3,mammarygland,JUND IP - MCF7 cells,,,
RUNX1,AGPAT3,hspcs,RUNX1,,,
BHLHE40,AGPAT3,liver,BHLHE40 IP - HepG2 cells,,,
ZNF263,AGPAT3,kidney,ZNF263 IP - HEK293 cells,,,
GLI2,AGPAT3,colon,GLI2 IP ,,,
FOSL2,AGPAT3,mammarygland,FOSL2 IP - MCF7 cells,,,
DHT,AGPAT3,mammarygland,"DHT | FOXA1 ChIP-Seq, DHT | MYC ChIP-Seq",,,
BCL11A,AGPAT3,leukocytes,BCL11A IP - GM12878 cells,,,
MXI1,AGPAT3,liver,MXI1 IP - HepG2 cells,,,
MTA3,AGPAT3,leukocytes,MTA3 IP - GM12878 cells,,,
E2F1,AGPAT3,prostate,HES6 OE | E2F1 ChIP-Seq - Rep 1,,,
HES6,AGPAT3,prostate,HES6 OE | E2F1 ChIP-Seq - Rep 1,,,
USF2,AGPAT3,liver,USF2 IP - HepG2 cells,,,
REST,AGPAT3,uterus,REST IP - ECC1 cells,,,
FORSK,AGPAT3,liver,CEBPB IP | FORSK - HepG2 cells,,,
MAX,AGPAT3,lung,MAX IP - A549 cells,,,
TCF3,AGPAT3,leukocytes,TCF3 IP - GM12878 cells,,,
CTCF,AGPAT3,lung,"CTCF IP - SAEC cells, Rep 2 ",,,
YY1,AGPAT3,stemcells,YY1 IP - H1 cells,,,
ATF2,AGPAT3,leukocytes,ATF2 IP - GM12878 cells,,,
TEAD4,AGPAT3,leukocytes,TEAD4 IP - K562 cells,,,
SOX2,AGPAT3,stemcells,SOX2 IP,,,
USF2,AGPAT3,leukocytes,USF2 IP - GM12878 cells,,,
TAL1,AGPAT3,colon,TAL1 IP ,,,
MAFK,AGPAT3,uterus,MAFK IP - HeLa cells,,,
MYBL2,AGPAT3,liver,MYBL2 IP - HepG2 cells,,,
FOXA1,AGPAT3,stemcells,FOXA1 IP - Rep 5 ,,,
FOXP1,AGPAT3,colon,FOXP1 IP ,,,
TCF12,AGPAT3,cns,TCF12 IP - SK-N-SH cells,,,
TCF12,AGPAT3,uterus,TCF12 IP - ECC1 cells,,,
JUN,AGPAT3,uterus,JUN IP - HeLa cells,,,
CREB1,AGPAT3,stemcells,CREB1 IP - H1 cells,,,
SMAD4,AGPAT3,embryonictissue,SMAD4 IP - endoderm,,,
KLF11,AGPAT4,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2, KLF11 ChIP-Seq, Rep 2",,,
ROSI,AGPAT4,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
JUND,AGPAT4,leukocytes,JUND IP - K562 cells,,,
REST,AGPAT4,cns,"REST IP - SK-N-SH cells, REST IP - SK cells, REST IP - PFSK1 cells, Rep 2, REST IP - U87 cells, REST IP - PFSK-N-SH cells1 cells, Rep 1",,,
FOXA2,AGPAT4,stemcells,"FOXA2 IP - ES D10, FOXA2 IP - ES D2, FOXA2 IP - Rep 5 , FOXA2 IP - ES D7, FOXA2 IP - ES D5",,,
SPI1,AGPAT4,leukocytes,"SPI1 IP, SPI1 IP, SPI1 IP, ROSI | SPI1 ChIP-Seq, SPI1 IP - GM12891 cells, SPI1 IP - GM12878 cells, SPI1 IP - GM12878 cells, Rep 3 , SPI1 IP, SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP, SPI1 IP - GM12878 cells, Rep 4 , SPI1 IP - K562 cells, SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - HL cells",,,
FOXA1,AGPAT4,prostate,"PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, PIAS1 + R1881 | FOXA1 ChIP-Seq - Rep 1, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 1, EtOH | FOXA1 ChIP-Seq - , FOXA1 ChIP-Seq, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, EtOH | FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, CON KD | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 KD | GATA2 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 1, FOXA1 + FBS | GATA2 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, CON KD | FOXA1 ChIP-Seq",,,
