TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
CEBPB,MGLL,uterus,"CEBPB ChIP-Seq - HeLaS3, CEBPB IP - ECC1 cells",,,
MTA3,MGLL,leukocytes,MTA3 IP - GM12878 cells,,,
CREB1,MGLL,leukocytes,CREB1 IP - GM12878 cells,,,
MAX,MGLL,liver,MAX IP - MCF7 cells,,,
EPAS1,MGLL,kidney,EPAS1 IP | EPAS1 OE,,,
CTCF,MGLL,sensory,"CTCF IP - WERI , CTCF IP - WERI-Rb-1- cells, Rep 1 , CTCF IP - HRPEpiC cells, Rep 1 , CTCF IP - HRPEpiC cells, Rep 2 ",,,
GATA3,MGLL,lung,GATA3 IP - A549 cells,,,
CREB1,MGLL,stemcells,CREB1 IP - H1 cells,,,
STAT3,MGLL,leukocytes,STAT3 IP - U-2932,,,
FOSL1,MGLL,mammarygland,FOSL1 IP,,,
FOS,MGLL,vasculature,FOS IP - HUVEC cells,,,
ELF1,MGLL,colon,ELF1 IP - HCT116 cells,,,
GATA6,MGLL,stomach,GATA6 IP - YCC3,,,
E2F1,MGLL,uterus,"E2F1 IP - HeLa cells, Rep 2",,,
STAT1,MGLL,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min",,,
IFNG,MGLL,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min",,,
E2F1,MGLL,mammarygland,"E2F1 IP, E2F1 IP - MCF7 cells",,,
CEBPB,MGLL,liver,CEBPB ChIP-Seq - HepG2,,,
MAX,MGLL,leukocytes,"MAX IP - NB4 cells, MAX IP - GM12878 cells",,,
MAZ,MGLL,uterus,MAZ IP - HeLa cells,,,
REST,MGLL,stemcells,"REST IP - H1 cells, Rep 1",,,
TAL1,MGLL,colon,TAL1 IP ,,,
IRF1,MGLL,colon,IRF1 IP ,,,
YY1,MGLL,stemcells,YY1 IP - H1 cells,,,
ELF1,MGLL,mammarygland,ELF1 IP - MCF7 cells,,,
RELA,MGLL,lung,RELA IP | TNF,,,
TNF,MGLL,lung,RELA IP | TNF,,,
TEAD4,MGLL,colon,TEAD4 IP - HCT116 cells,,,
TP53,MGLL,bone,TP53 IP - Rep 2,,,
MXI1,MGLL,cns,MXI1 IP - SK-N-SH cells ,,,
CUX1,MGLL,leukocytes,CUX1 IP - GM12878 cells,,,
E2F1,MGLL,prostate,E2F1 ChIP-Seq - Rep 1,,,
MAZ,MGLL,lung,MAZ IP - IMR cells,,,
ZNF143,MGLL,stemcells,ZNF143 IP - H1 cells,,,
ELF1,MGLL,leukocytes,ELF1 IP - SK-N-SH cells,,,
BATF,MGLL,leukocytes,BATF IP - GM12878 cells,,,
TP53,MGLL,mammarygland,"TP53 IP, TP53 IP | NUTL3 - MCF-7",,,
ZNF263,MGLL,kidney,ZNF263 IP - HEK293 cells,,,
TEAD4,MGLL,liver,TEAD4 IP - MCF7 cells,,,
STAT1,MGLL,leukocytes,"STAT1 IP - Rep 1, STAT1 IP - Rep 5, STAT1 IP - Rep 2, STAT1 IP - Rep 4, STAT1 IP - Rep 3",,,
IFNG,MGLL,leukocytes,"STAT1 IP - Rep 1, STAT1 IP - Rep 5, STAT1 IP - Rep 2, STAT1 IP - Rep 4, STAT1 IP - Rep 3",,,
CDX2,MGLL,colon,"CDX2 IP, CDX2 IP | 125DVD3",,,
ZNF143,MGLL,uterus,ZNF143 IP - HeLa cells,,,
CTCF,MGLL,adiposetissue,"CTCF ChIP-Seq - d 9, CTCF ChIP-Seq - d -2, CTCF ChIP-Seq - d 0, CTCF ChIP-Seq - d 3",,,
JUND,MGLL,stemcells,JUND IP - H1 cells,,,
MXI1,MGLL,lung,MXI1 IP - IMR cells,,,
FOSL2,MGLL,mammarygland,FOSL2 IP - MCF7 cells,,,
FOS,MGLL,uterus,FOS IP - HeLa cells,,,
GTF2B,MGLL,uterus,"GTF2B IP - DTT, Rep 1",,,
MAX,MGLL,stemcells,MAX IP - H1 cells,,,
BACH1,MGLL,stemcells,BACH1 IP - H1 cells,,,
YY1,MGLL,colon,YY1 IP - HCT116 cells,,,
MAFK,MGLL,liver,"MAFK IP - HepG2 cells, Rep 2",,,
HNF1B,MGLL,pancreas,HNF1B IP,,,
BCL3,MGLL,leukocytes,BCL3 IP - GM12878 cells,,,
TEAD4,MGLL,stemcells,TEAD4 IP - H1 cells,,,
IRF1,MGLL,pancreas,IRF1 IP,,,
SP1,MGLL,colon,SP1 IP - HCT116 cells,,,
SRF,MGLL,colon,SRF IP - HCT116 cells,,,
JUN,MGLL,uterus,JUN IP - HeLa cells,,,
JUND,MGLL,uterus,JUND IP - HeLa cells,,,
JUND,MGLL,vasculature,JUND IP,,,
TP53,MGLL,lung,"TP53 IP - propapoptic, Rep 1",,,
TCF12,MGLL,uterus,TCF12 IP - ECC1 cells,,,
MAFK,MGLL,lung,MAFK IP - IMR cells,,,
TBP,MGLL,uterus,TBP IP - HeLa cells,,,
TCF21,MGLL,vasculature,TCF21 IP,,,
17BE2,MGLL,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2",,,
FOXA2,MGLL,embryonictissue,FOXA2 IP - Rep 2,,,
BHLHE40,MGLL,leukocytes,BHLHE40 IP - GM12878 cells,,,
MAFK,MGLL,uterus,MAFK IP - HeLa cells,,,
RELA,MGLL,adiposetissue,RELA IP,,,
TCF12,MGLL,liver,TCF12 IP - MCF7 cells,,,
SOX10,MGLL,skin,SOX10 IP,,,
MAZ,MGLL,leukocytes,MAZ IP - GM12878 cells,,,
JUND,MGLL,colon,JUND IP - HCT116 cells,,,
YY1,PNPLA2,leukocytes,"YY1 IP - GM12878 cells, YY1 IP - K562 cells, Rep 1, YY1 IP - GM12892 cells, Rep 1, YY1 IP - GM12891 cells, YY1 IP - K562 cells, Rep 2, YY1 IP - K562 cells",,,
RELA,PNPLA2,leukocytes,"RELA IP | TNF - GM18951 cells, RELA IP | TNF - GM18505 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM12892 cells, RELA IP - IVD Th1 cells, PIA, RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM19099 cells, RELA IP | BAY082  - IVD Th1 cells, PIA, RELA IP | TNF - GM19193 cells",,,
TNF,PNPLA2,leukocytes,"RELA IP | TNF - GM18951 cells, RELA IP | TNF - GM18505 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM12892 cells, RELA IP | TNF - GM15510 cells, RELA IP | TNF - GM19193 cells",,,
SPI1,PNPLA2,leukocytes,"SPI1 IP, SPI1 IP, SPI1 IP - GM12891 cells, SPI1 IP - U-937 cells, Rep 4 , SPI1 IP, SPI1 IP - U-937 cells, Rep 3 , SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP, ROSI | SPI1 ChIP-Seq, SPI1 IP, SPI1 IP - U-937 cells, Rep 1 , SPI1 IP, SPI1 IP - K562 cells, SPI1 IP - U-937 cells, Rep 2 , SPI1 IP - HL cells, SPI1 IP | RUNX1 KD",,,
CEBPB,PNPLA2,uterus,"CEBPB IP - ECC1 cells, CEBPB ChIP-Seq - HeLaS3",,,
CEBPB,PNPLA2,lung,"CEBPB ChIP-Seq - IMR90, CEBPB IP - A549 cells, CEBPB ChIP-Seq - A549",,,
ATF3,PNPLA2,stemcells,ATF3 IP - H1 cells,,,
CREB1,PNPLA2,prostate,"CREB1 ChIP-Seq - LNCaP-abl, CREB1 ChIP-Seq - Rep 2, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, CREB1 ChIP-Seq - Rep 1, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1, CREB1 ChIP-Seq - LNCaP",,,
JUN,PNPLA2,leukocytes,"JUN IP - K562 cells, Rep 2, JUN IP - K562 cells, Rep 1",,,
ERG,PNPLA2,prostate,"JQI | ERG ChIP-Seq - Rep 2, DMSO | ERG ChIP-Seq - Rep 1, ERG ChIP-Seq, DHT | ERG ChIP-Seq - 18 h, DHT | ERG ChIP-Seq - 2 h, JQI | ERG ChIP-Seq - Rep 1, DMSO | ERG ChIP-Seq - Rep 2, ERG ChIP-Seq",,,
JQ1,PNPLA2,prostate,"JQI | ERG ChIP-Seq - Rep 2, JQI | ERG ChIP-Seq - Rep 1",,,
CTCF,PNPLA2,leukocytes,"CTCF IP - GM2630 cells, Rep 3 , CTCF IP - GM12890 cells, Rep 3 , CTCF IP - MS1 cells, Rep 1 , CTCF IP - K562 cells, Rep 16 , CTCF IP - F36P cells, Rep 7 , CTCF IP - GM19240 cells, Rep 1 , CTCF IP - HeLa cells, Rep 2 , CTCF IP - MS1 cells, Rep 2 , CTCF IP - F36P cells, Rep 3 , CTCF IP - F36P cells, Rep 19 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM12868 cells , CTCF IP - GM12891 cells, Rep 2 , CTCF IP - GM12865 cells, Rep 1 , CTCF IP - K562 cells, Rep 14 , CTCF IP - GM19239 cells, Rep 1 , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM19099 cells, Rep 2 , CTCF IP - GM2588 cells, Rep 2 , CTCF IP - MS1 cells, Rep 3 , CTCF IP - GM2630 cells, Rep 2 , CTCF IP - GM12891 cells, Rep 1 , CTCF IP - MS1 cells, Rep 4 , CTCF IP - GM2255 cells, Rep 2 , CTCF IP - GM18505 cells, Rep 2 , CTCF IP -  CD20+ cells , CTCF ChIP-Seq - GM12878, CTCF IP, CTCF IP - GM12892 cells, Rep 1 , CTCF IP - GM12867 cells , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM12870 cells , CTCF IP - GM18526 cells, Rep 2 , CTCF IP - GM19193 cells, Rep 1 , CTCF IP - GM11994 cells, Rep 2, CTCF IP - GM12892 cells, Rep 2 , CTCF IP - K562 cells, Rep 12 , CTCF IP - GM12875 cells, Rep 1 , CTCF IP -  DND , CTCF IP - F36P cells, Rep 15 , CTCF IP - GM19193 cells, Rep 2 , CTCF IP - GM12871 cells , CTCF IP - K562 cells, CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM12872 cells, Rep 1 , CTCF IP - GM18486 cells, Rep 3 , CTCF IP - GM19238 cells, Rep 1 , CTCF IP - K562 cells, Rep 1 , CTCF IP - K562 cells, Rep 11 , CTCF IP - GM19240 cells, Rep 2 , CTCF IP - GM12866 cells , CTCF IP - GM12869 cells , CTCF IP - GM2255 cells, Rep 3 , CTCF IP - GM10847 cells, Rep 1 , CTCF IP - GM12865 cells, Rep 2 , CTCF IP - GM19238 cells, Rep 2 ",,,
CTCF,PNPLA2,vasculature,"CTCF IP - HUVEC cells, Rep 1 , CTCF IP - HUVEC cells, Rep 2 , CTCF IP - HPAF cells, Rep 1 , CTCF IP - HBMEC cells, Rep 1 ",,,
GTF2B,PNPLA2,uterus,"GTF2B IP - Rep 1, GTF2B IP - Rep 3, GTF2B IP - Rep 2",,,
SP1,PNPLA2,stemcells,"SP1 IP - Rep 2 , SP1 IP - Rep 1 , SP1 IP - H1 cells",,,
PAX5,PNPLA2,leukocytes,"PAX5 IP - GM12892 cells, PAX5 IP - GM12878 cells, Rep 2, PAX5 IP - GM12878 cells, Rep 1",,,
ELF1,PNPLA2,mammarygland,ELF1 IP - MCF7 cells,,,
EGR1,PNPLA2,leukocytes,"EGR1 IP - GM12878 cells, Rep 1, EGR1 IP - K562 cells",,,
UBTF,PNPLA2,leukocytes,"UBTF IP - K562 cells, UBTF IP - K562 cells",,,
EBF1,PNPLA2,leukocytes,"EBF1 IP - GM12878 cells, EBF1 IP - GM12878 cells",,,
E2F1,PNPLA2,prostate,"E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, E2F1 ChIP-Seq - Rep 4, BICALU + HES6 OE | E2F1 ChIP-Seq - Rep 2, E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 4, BICALU | E2F1 ChIP-Seq - Rep 1, BICALU | E2F1 ChIP-Seq - Rep 2, BICALU + HES6OE | E2F1 ChIP-Seq - Rep 4, BICALU | E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 2, HES6 OE | E2F1 ChIP-Seq - Rep 3, E2F1 ChIP-Seq - Rep 2",,,
HES6,PNPLA2,prostate,"HES6 OE | E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, BICALU + HES6 OE | E2F1 ChIP-Seq - Rep 2, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 4, BICALU + HES6OE | E2F1 ChIP-Seq - Rep 4, HES6 OE | E2F1 ChIP-Seq - Rep 2, HES6 OE | E2F1 ChIP-Seq - Rep 3",,,
GABPA,PNPLA2,leukocytes,"GABPA IP - Jurkat, Rep 1, GABPA IP - GM12878 cells, Rep 4 , GABPA IP - GM12878 cells, Rep 5 , GABPA IP - Jurkat, Rep 2, GABPA IP - GM12878 cells, GABPA IP - GM12878 cells, Rep 3 , GABPA IP - GM12878 cells, Rep 1 , GABPA IP - HL cells, GABPA IP - K562 cells, GABPA IP - GM12878 cells, Rep 2 , GABPA IP",,,
TCF12,PNPLA2,lung,TCF12 IP - A549 cells,,,
USF1,PNPLA2,lung,"USF1 IP - A549 cells, Rep 2",,,
MAX,PNPLA2,liver,"MAX IP - MCF7 cells, MAX IP - HepG2 cells, MAX IP - HepG2 cells",,,
E2F1,PNPLA2,mammarygland,"E2F1 IP - MCF7 cells, E2F1 IP",,,
EGR1,PNPLA2,colon,EGR1 IP - HCT116 cells,,,
GATA3,PNPLA2,mammarygland,"GATA3 IP - T47D cells, GATA3 IP - MCF7 cells",,,
IRF1,PNPLA2,leukocytes,"IRF1 IP | IFNA1-13 - K562 cells, 6 h, IRF1 IP - Rep 3, IRF1 IP | IFNG - K562 cells, 6 h, IRF1 IP | IFNG - K562 cells, 30 min",,,
IFNA1,PNPLA2,leukocytes,"IRF1 IP | IFNA1-13 - K562 cells, 6 h, MYC IP | IFNA1 - K562 cells, 30 min, MYC IP | IFNA1 - K562 cells, 6 h",,,
RBPJ,PNPLA2,leukocytes,"RBPJ IP | COMPE, RBPJ IP | COMPE - wash",,,
COMPE,PNPLA2,leukocytes,"RBPJ IP | COMPE, RBPJ IP | COMPE - wash",,,
CEBPA,PNPLA2,leukocytes,CEBPA IP,,,
BACH1,PNPLA2,stemcells,BACH1 IP - H1 cells,,,
CEBPB,PNPLA2,colon,"CEBPB IP | 125DVD3, CEBPB IP, CEBPB IP - HCT116 cells",,,
125DVD3,PNPLA2,colon,CEBPB IP | 125DVD3,,,
ZBTB7A,PNPLA2,liver,ZBTB7A IP - HepG2 cells,,,
MYC,PNPLA2,mammarygland,"DHT | MYC ChIP-Seq, MYC IP | 4HT - MCF10A cells, MYC IP - MCF-10A cells, MYC IP",,,
DHT,PNPLA2,mammarygland,"DHT | MYC ChIP-Seq, DHT | FOXA1 ChIP-Seq",,,
CTCF,PNPLA2,skin,"CTCF IP - AG04449 cells, Rep 1 , CTCF IP - AG10803 cells, Rep 2 , CTCF IP - NHDF cells , CTCF IP - BJ cells, Rep 1 , CTCF IP - NHEK cells ",,,
BICALU,PNPLA2,prostate,"HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 1, BICALU + HES6 OE | E2F1 ChIP-Seq - Rep 2, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 1, BICALU | E2F1 ChIP-Seq - Rep 2, BICALU + HES6OE | E2F1 ChIP-Seq - Rep 4, BICALU | E2F1 ChIP-Seq - Rep 3",,,
SRF,PNPLA2,leukocytes,"SRF IP - GM12878 cells, Rep 2, SRF IP - K562 cells, SRF IP - SK-N-SH cells",,,
MXI1,PNPLA2,uterus,MXI1 IP - HeLa cells,,,
MYC,PNPLA2,colon,MYC IP - DTT,,,
NFKB1,PNPLA2,leukocytes,"NFKB1 IP - Rep 1, NFKB1 IP - Rep 2",,,
BHLHE40,PNPLA2,liver,BHLHE40 IP - HepG2 cells,,,
USF1,PNPLA2,cns,"USF1 IP - SK-N-SH cells, USF1 IP | ATRA - SK-N-SH cells",,,
SATB1,PNPLA2,liver,SATB1 IP,,,
REST,PNPLA2,leukocytes,"REST IP - GM12878 cells, Rep 1, REST IP - GM12878 cells, Rep 2, REST IP - K562 cells, REST IP - HL60 cells",,,
MYC,PNPLA2,leukocytes,"MYC IP - K562 cells, Rep 1, MYC IP - K562 cells, Rep 2, MYC IP | IFNA1 - K562 cells, 30 min, MYC IP - NB4 cells, MYC IP | IFNG - K562 cells, 6 h, MYC IP | IFNG - K562 cells, 30 min, MYC IP | IFNA1 - K562 cells, 6 h",,,
GABPA,PNPLA2,lung,GABPA IP - A549 cells,,,
ZFP42,PNPLA2,stemcells,"ZFP42 IP - Rep 1 , ZFP42 IP - Rep 2 ",,,
ELF1,PNPLA2,liver,ELF1 IP - HepG2 cells,,,
REST,PNPLA2,cns,"REST IP - SK-N-SH cells, REST IP - U87 cells, REST IP - SK cells, REST IP - PFSK-N-SH cells1 cells, Rep 1, REST IP - PFSK1 cells, Rep 2",,,
TCF21,PNPLA2,vasculature,TCF21 IP,,,
GTF2F1,PNPLA2,stemcells,GTF2F1 IP - H1 cells,,,
KLF5,PNPLA2,stomach,KLF5 IP - KATOIII,,,
ELF1,PNPLA2,leukocytes,"ELF1 IP - SK-N-SH cells, ELF1 IP - SK-N-SH cells",,,
TFAP4,PNPLA2,leukocytes,"TFAP4 IP - Rep 1, TFAP4 IP - Rep 2",,,
CREB1,PNPLA2,liver,"CREB1 IP, CREB1 IP - HepG2 cells, CREB1 IP, CREB1 IP",,,
RUNX1T1,PNPLA2,leukocytes,RUNX1T1 IP,,,
ZNF280D,PNPLA2,colon,ZNF280D IP ,,,
RELA,PNPLA2,adiposetissue,"RELA IP, RELA IP, RELA IP",,,
4HT,PNPLA2,mammarygland,"MYC IP | 4HT - MCF10A cells, E2F4 IP | 4HT - MCF10 cells, FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h, FOS IP | 4HT - MCF10A cells, 36 h, STAT3 IP | 4HT - MCF10 cells, 36 h",,,
CEBPB,PNPLA2,leukocytes,"CEBPB IP, CEBPB IP - Rep 201, CEBPB IP | oxLDL  - Rep 205, CEBPB IP | oxLDL  - Rep 206, CEBPB IP| oxLDL  - Rep 207, CEBPB ChIP-Seq - K562, CEBPB IP - Rep 204, CEBPB IP, CEBPB IP | oxLDL  - Rep 208, CEBPB IP - Rep 203",,,
CREB1,PNPLA2,lung,"CREB1 IP | DEX - A549 cells, CREB1 IP - A549 cells, Rep 2, CREB1 IP - A549 cells, Rep 1",,,
DEX,PNPLA2,lung,CREB1 IP | DEX - A549 cells,,,
CTCF,PNPLA2,kidney,"CTCF IP - RPTEC cells, Rep 1 , CTCF IP - HEK293 cells, Rep 1 , CTCF IP - RPTEC cells, Rep 2 ",,,
ELK1,PNPLA2,uterus,"ELK1 IP - HeLa, ELK1 IP - HeLa cells",,,
MYB,PNPLA2,leukocytes,"MYB IP - Jurkat, Rep 2, MYB IP - Jurkat, Rep 1, MYB IP - Jurkat, Rep 3, MYB IP - MOLT3, MYB IP - Jurkat, Rep 4, MYB IP - Jurkat, Rep 5",,,
GTF2F1,PNPLA2,leukocytes,GTF2F1 IP - K562 cells,,,
CTCF,PNPLA2,adiposetissue,CTCF ChIP-Seq - d 9,,,
MAX,PNPLA2,leukocytes,"MAX IP - NB4 cells, MAX IP - K562 cells, Rep 2, MAX IP - GM12878 cells, MAX IP - K562 cells, MAX IP - K562 cells, Rep 1",,,
MXI1,PNPLA2,cns,MXI1 IP - SK-N-SH cells ,,,
TAL1,PNPLA2,leukocytes,TAL1 IP - K562 cells,,,
CTCF,PNPLA2,cns,"CTCF IP - SK-N-SH cells, Rep 1 , CTCF IP - spinal cord astrocyte cells, Rep 2 , CTCF IP - SK-N-SH cells , CTCF IP - HCPEpiC cells, Rep 2 , CTCF IP - HCPEpiC cells, Rep 1 ",,,
MXI1,PNPLA2,leukocytes,"MXI1 IP - GM12878 cells, MXI1 IP - K562 cells",,,
ZNF143,PNPLA2,leukocytes,"ZNF143 IP - K562, ZNF143 IP - GM12878 cells, ZNF143 IP - HPB-ALL, ZNF143 IP - K562 cells",,,
MAX,PNPLA2,lung,"MAX IP - A549 cells, MAX IP - A549 cells",,,
E2F6,PNPLA2,leukocytes,"E2F6 IP - K562 cells, E2F6 IP - K562 cells",,,
JUN,PNPLA2,uterus,JUN IP - HeLa cells,,,
ELK1,PNPLA2,leukocytes,"ELK1 IP - GM12878 cells, ELK1 IP - K562 cells",,,
JUND,PNPLA2,liver,"JUND IP - HepG2 cells, JUND IP - HepG2 cells",,,
FOXM1,PNPLA2,mammarygland,"FOXM1 IP | THSP - DS006, FOXM1 IP - DS005",,,
GABPA,PNPLA2,prostate,"GABPA IP - Rep 1, GABPA IP | R1881, GABPA IP - Rep 2",,,
NFYB,PNPLA2,leukocytes,"NFYB IP - K562 cells, NFYB IP - GM12878 cells",,,
IRF1,PNPLA2,colon,IRF1 IP ,,,
THAP11,PNPLA2,stemcells,"THAP11 IP - Rep 3 , THAP11 IP - Rep 5 , THAP11 IP - Rep 4 , THAP11 IP - Rep 1 , THAP11 IP - Rep 2 ",,,
E2F3,PNPLA2,colon,E2F3 IP ,,,
SRF,PNPLA2,colon,SRF IP - HCT116 cells,,,
E2F6,PNPLA2,stemcells,E2F6 IP - H1 cells,,,
JUN,PNPLA2,mammarygland,"JUN IP | DEX, JUN IP - Rep 1, JUN IP, JUN IP - Rep 2",,,
DEX,PNPLA2,mammarygland,JUN IP | DEX,,,
HEY1,PNPLA2,leukocytes,HEY1 IP - K562 cells,,,
E2F4,PNPLA2,mammarygland,E2F4 IP | 4HT - MCF10 cells,,,
REST,PNPLA2,liver,"REST IP - HepG2 cells, Rep 1, REST IP - HepG2 cells, Rep 2",,,
FOXA1,PNPLA2,mammarygland,"DHT | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 1, FOXA1 IP - T47D cells",,,
CTCF,PNPLA2,uterus,CTCF IP - HeLa cells ,,,
FOS,PNPLA2,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h, FOS IP | 4HT - MCF10A cells, 4 h, FOS IP - MCF10A cells, FOS IP | 4HT - MCF10A cells, 36 h",,,
ELF1,PNPLA2,colon,ELF1 IP - HCT116 cells,,,
TBP,PNPLA2,leukocytes,"TBP IP - GM12878 cells, TBP IP - K562 cells",,,
NFYC,PNPLA2,colon,NFYC IP ,,,
FOXP2,PNPLA2,cns,FOXP2 IP - PFSK-1 cells,,,
TEAD4,PNPLA2,cns,TEAD4 IP - SK-N-SH cells,,,
TCF7L2,PNPLA2,uterus,TCF7L2 IP - HeLa cells,,,
USF1,PNPLA2,uterus,USF1 IP - ECC1 cells,,,
SIX5,PNPLA2,leukocytes,"SIX5 IP - K562 cells, Rep 2, SIX5 IP - K562 cells, Rep 1, SIX5 IP - GM12878 cells",,,
MEF2A,PNPLA2,leukocytes,MEF2A IP - GM12878 cells,,,
JUND,PNPLA2,cns,"JUND IP - SK-N-SH cells , JUND IP - SK-N-SH cells",,,
TEAD4,PNPLA2,colon,TEAD4 IP - HCT116 cells,,,
STAT3,PNPLA2,leukocytes,"STAT3 IP - OCI-LY10, STAT3 IP - OCI-LY19, STAT3 IP - U-2932, STAT3 IP - SU-DHL-4, STAT3 IP - SU-DHL-6, STAT3 IP - SU-DHL-2, STAT3 IP - OCI-LY7",,,
NFYA,PNPLA2,colon,NFYA IP ,,,
BCL6,PNPLA2,colon,BCL6 IP ,,,
MYC,PNPLA2,stemcells,"MYC IP - Rep 2 , MYC IP - H1 cells",,,
MAZ,PNPLA2,liver,MAZ IP - HepG2 cells,,,
YY1,PNPLA2,cns,"YY1 IP | ATRA - SK-N-SH cells, YY1 IP - SK-N-SH cells",,,
ATRA,PNPLA2,cns,"YY1 IP | ATRA - SK-N-SH cells, USF1 IP | ATRA - SK-N-SH cells",,,
ELF3,PNPLA2,pancreas,"ELF3 IP, ELF3 IP",,,
NANOG,PNPLA2,stemcells,NANOG IP - Rep 8 ,,,
MAX,PNPLA2,uterus,"MAX IP - HeLa cells, Rep 1, MAX IP - ECC1 cells, MAX IP - HeLa cells, Rep 2",,,
ATF3,PNPLA2,liver,ATF3 IP - HepG2 cells,,,
USF1,PNPLA2,colon,USF1 IP - HCT116 cells,,,
NFATC1,PNPLA2,leukocytes,NFATC1 IP - GM12878 cells,,,
E2F6,PNPLA2,uterus,E2F6 IP - HeLa cells,,,
TCF3,PNPLA2,leukocytes,TCF3 IP - GM12878 cells,,,
E2F1,PNPLA2,uterus,"E2F1 IP - HeLa cells, Rep 2, E2F1 IP - HeLa cells, Rep 1",,,
TAL1,PNPLA2,colon,TAL1 IP ,,,
CEBPB,PNPLA2,liver,"CEBPB ChIP-Seq - HepG2, CEBPB IP - HepG2 cells, CEBPB IP | FORSK - HepG2 cells",,,
MAZ,PNPLA2,leukocytes,"MAZ IP - K562 cells, MAZ IP - GM12878 cells",,,
SIX5,PNPLA2,lung,SIX5 IP | DEX - A549 cells,,,
CREB1,PNPLA2,leukocytes,"CREB1 IP - GM12878 cells, CREB1 IP, CREB1 IP, CREB1 IP - K562 cells",,,
FOSL2,PNPLA2,cns,FOSL2 IP - SK-N-SH cells,,,
HOXA6,PNPLA2,colon,HOXA6 IP ,,,
JUND,PNPLA2,leukocytes,JUND IP - K562 cells,,,
TBP,PNPLA2,liver,TBP IP - HepG2 cells,,,
ELK4,PNPLA2,uterus,"ELK4 IP - HeLa, Rep 2, ELK4 IP - HeLa, Rep 1, ELK4 IP - HeLa cells",,,
MYC,PNPLA2,uterus,MYC IP - HeLa cells,,,
STAT1,PNPLA2,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min",,,
IFNG,PNPLA2,uterus,"STAT1 IP | IFNG - HeLa cells, 30 min",,,
REST,PNPLA2,stemcells,"REST IP - H1 cells, Rep 1, REST IP - H1 cells, Rep 2",,,
FOXA1,PNPLA2,prostate,"FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 1",,,
JUND,PNPLA2,prostate,JUND IP,,,
ETS1,PNPLA2,lung,ETS1 IP - A549 cells,,,
CTCF,PNPLA2,heart,CTCF IP - HCF cells ,,,
RUNX1,PNPLA2,hspcs,RUNX1,,,
IRF4,PNPLA2,leukocytes,"IRF4 IP, IRF4 IP - GM12878 cells",,,
JUND,PNPLA2,uterus,JUND IP - HeLa cells,,,
GABPA,PNPLA2,liver,"GABPA IP, GABPA IP - MCF7 cells, GABPA IP, GABPA IP - HepG2 cells, GABPA IP",,,
ZNF143,PNPLA2,colon,ZNF143 IP ,,,
CREB1,PNPLA2,uterus,CREB1 IP - ECC1 cells,,,
MAX,PNPLA2,stemcells,MAX IP - H1 cells,,,
YY1,PNPLA2,stemcells,YY1 IP - H1 cells,,,
CTCF,PNPLA2,bone,CTCF IP - Osteoblasts ,,,
SP1,PNPLA2,lung,SP1 IP - A549 cells,,,
FOXP1,PNPLA2,prostate,FOXP1 ChIP-Seq,,,
JUND,PNPLA2,stemcells,"JUND IP - H1 cells, JUND IP - H1 cells",,,
CTCF,PNPLA2,mammarygland,"CTCF IP - T47D cells, CTCF IP - HMF cells, Rep 2 , CTCF IP - MCF7 cells, CTCF IP - HMEC cells, Rep 1 ",,,
