TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
CTCF,ALOX15,leukocytes,"CTCF IP - F36P cells, Rep 14 , CTCF IP - GM12891 cells, Rep 1 , CTCF IP - GM19240 cells, Rep 2 , CTCF IP - MS1 cells, Rep 4 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM2588 cells, Rep 2 , CTCF IP - GM19238 cells, Rep 1 , CTCF IP - GM19238 cells, Rep 2 , CTCF ChIP-Seq - GM12878, CTCF IP - GM2610 cells, Rep 2 , CTCF IP - F36P cells, Rep 2 , CTCF IP - F36P cells, Rep 11 , CTCF IP - GM2610 cells, Rep 1 , CTCF IP - F36P cells, Rep 3 , CTCF IP - K562 cells, Rep 12 , CTCF IP - GM12892 cells, Rep 1 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM06990 cells, Rep 1 , CTCF IP - GM2610 cells, Rep 3 , CTCF IP - GM2588 cells, Rep 3 , CTCF IP - K562 cells, CTCF IP - GM2630 cells, Rep 3 , CTCF IP - GM12890 cells, Rep 3 , CTCF IP - KU812 cells, Rep 1 , CTCF IP, CTCF IP - K562 cells, CTCF IP - NB4 cells , CTCF IP - K562 cells, Rep 14 , CTCF IP - F36P cells, Rep 15 , CTCF IP - GM2630 cells, Rep 1 , CTCF IP - GM19240 cells, Rep 1 , CTCF IP - GM12892 cells, Rep 2 , CTCF IP - MS1 cells, Rep 2 , CTCF IP -  CD20+ cells , CTCF IP - F36P cells, Rep 10 , CTCF IP - K562 cells, Rep 16 , CTCF IP - GM12890 cells, Rep 1 , CTCF IP - F36P cells, Rep 7 , CTCF IP - GM18486 cells, Rep 3 , CTCF IP - K562 cells, Rep 13 , CTCF IP - GM12891 cells, Rep 2 , CTCF IP - GM19239 cells, Rep 2 , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - K562 cells, Rep 11 , CTCF IP - GM2255 cells, Rep 2 , CTCF IP - K562 cells , CTCF IP - GM19239 cells, Rep 1 , CTCF IP - KU812 cells, Rep 5 , CTCF IP - UT-7 cells, Rep 4 , CTCF IP - F36P cells, Rep 6 , CTCF IP - F36P cells, Rep 19 , CTCF IP - MS1 cells, Rep 3 , CTCF IP - UT-7 cells, Rep 3 , CTCF IP - GM2630 cells, Rep 2 , CTCF IP - KU812 cells, Rep 13 ",,,
CTCF,ALOX15,liver,"CTCF IP - SK-N-SH cells, CTCF IP - HepG2 cells, Rep 1 , CTCF IP",,,
CTCF,ALOX15,vasculature,"CTCF IP - HPAF cells, Rep 2 , CTCF IP - HBMEC cells, Rep 1 , CTCF IP - HPAF cells, Rep 1 , CTCF IP - HUVEC cells, Rep 1 ",,,
FOXA1,ALOX15,prostate,"CON KD | FOXA1 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, GATA2 KD  | FOXA1 ChIP-Seq, CON KD | FOXA1 ChIP-Seq, GATA2 KD + R1881 | FOXA1 ChIP-Seq, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2, CON KD + R1881 | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq, EtOH | FOXA1 ChIP-Seq - , DHT | FOXA1 ChIP-Seq",,,
YY1,ALOX15,leukocytes,"YY1 IP - GM12892 cells, Rep 1, YY1 IP - K562 cells, Rep 1, YY1 IP - K562 cells, YY1 IP - GM12878 cells, YY1 IP - K562 cells, Rep 2, YY1 IP - GM12878 cells, YY1 IP - GM12891 cells",,,
CEBPB,ALOX15,uterus,"CEBPB IP - ECC1 cells, CEBPB ChIP-Seq - HeLaS3",,,
CTCF,ALOX15,stemcells,"CTCF IP - Rep 2 , CTCF IP - Rep 4 , CTCF IP - H1 cells, CTCF IP - H1 cells , CTCF IP - Rep 6 , CTCF IP - Rep 5 ",,,
TCF12,ALOX15,leukocytes,TCF12 IP - GM12878 cells,,,
CEBPB,ALOX15,stemcells,"CEBPB IP, CEBPB IP - H1 cells, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP",,,
SPI1,ALOX15,leukocytes,"SPI1 IP, SPI1 IP, SPI1 IP | RUNX1 KD, SPI1 IP, SPI1 IP, ROSI | SPI1 ChIP-Seq, SPI1 IP - HL-60 cells, Rep 1 , SPI1 IP - U-937 cells, Rep 6 , SPI1 IP - U-937 cells, Rep 4 , SPI1 IP, SPI1 IP - GM12891 cells, SPI1 IP - U-937 cells, Rep 8 , SPI1 IP - GM12878 cells, Rep 1 , SPI1 IP - U-937 cells, Rep 1 , SPI1 IP - GM12878 cells, SPI1 IP - GM12878 cells, Rep 5 , SPI1 IP - GM12878 cells, Rep 3 , SPI1 IP - HL-60 cells, Rep 2 , SPI1 IP, SPI1 IP - U-937 cells, Rep 3 , SPI1 IP, SPI1 IP - GM12878 cells, Rep 4 , SPI1 IP - K562 cells, SPI1 IP, SPI1 IP - U-937 cells, Rep 5 , SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP - U-937 cells, Rep 2 , SPI1 IP - HL-60 cells, Rep 4 , SPI1 IP - U-937 cells, Rep 10 , SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - HL-60 cells, Rep 3 , SPI1 IP - HL cells",,,16320347
MAX,ALOX15,liver,"MAX IP - HepG2 cells, MAX IP - MCF7 cells",,,
SP1,ALOX15,stemcells,SP1 IP - H1 cells,,,
CEBPB,ALOX15,liver,"CEBPB IP - HepG2 cells, CEBPB IP | FORSK - HepG2 cells, CEBPB ChIP-Seq - HepG2",,,
USF1,ALOX15,lung,"USF1 IP | DEX - A549 cells, USF1 IP - A549 cells, Rep 1, USF1 IP - A549 cells, Rep 2",,,
DEX,ALOX15,lung,"USF1 IP | DEX - A549 cells, FOXA1 IP | DEX - A549 cells, CTCF IP | DEX - A549 cells , CTCF IP | DEX - A549 cells",,,
RUNX1,ALOX15,leukocytes,"SPI1 IP | RUNX1 KD, RUNX1 IP - Rep 2, RUNX1 IP - Rep 1, RUNX1 IP, RUNX1 IP - N terminus 1, RUNX1 IP - N terminus 2",,,
CREB1,ALOX15,liver,"CREB1 IP, CREB1 IP - HepG2 cells",,,
CTCF,ALOX15,lung,"CTCF IP - A549 cells, Rep 2 , CTCF IP - A549 cells, CTCF IP - SAEC cells, Rep 1 , CTCF ChIP-Seq - A549, CTCF IP - IMR cells, CTCF IP | DEX - A549 cells , CTCF IP - SAEC cells, Rep 2 , CTCF IP | DEX - A549 cells, CTCF IP - A549 cells ",,,
YY1,ALOX15,liver,YY1 IP - HepG2 cells,,,
MAFK,ALOX15,liver,"MAFK IP - HepG2 cells, Rep 2",,,
TEAD4,ALOX15,uterus,TEAD4 IP - ECC1 cells,,,
CEBPB,ALOX15,colon,"CEBPB IP - HCT116 cells, CEBPB IP, CEBPB IP | 125DVD3",,,
TFAP4,ALOX15,leukocytes,"TFAP4 IP - Rep 1, TFAP4 IP - Rep 2",,,
FOXA1,ALOX15,liver,"FOXA1 IP - HepG2 cells, Rep 2, FOXA1 IP - HepG2 cells, Rep 1",,,
CTCF,ALOX15,esophagus,"CTCF IP - HEEpiC cells, Rep 1 ",,,
ZNF217,ALOX15,mammarygland,ZNF217 IP - MCF7 cells,,,
R1881,ALOX15,prostate,"CON KD + R1881 | FOXA1 ChIP-Seq - Rep 2, GATA2 KD + R1881 | FOXA1 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq, GABPA IP | R1881",,,
FOXA2,ALOX15,embryonictissue,FOXA2 IP - Rep 2,,,
ELF3,ALOX15,pancreas,ELF3 IP,,,
ZBTB7A,ALOX15,leukocytes,ZBTB7A IP - SK-N-SH cells,,,
YY1,ALOX15,cns,YY1 IP | ATRA - SK-N-SH cells,,,
ATRA,ALOX15,cns,"YY1 IP | ATRA - SK-N-SH cells, USF1 IP | ATRA - SK-N-SH cells",,,
GABPA,ALOX15,prostate,"GABPA IP - Rep 1, GABPA IP | R1881",,,
ROSI,ALOX15,leukocytes,ROSI | SPI1 ChIP-Seq,,,
FOXA1,ALOX15,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 2, DHT | FOXA1 ChIP-Seq, FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1",,,
17BE2,ALOX15,mammarygland,17BE2 | FOXA1 ChIP-Seq - Rep 2,,,
MAFK,ALOX15,stemcells,MAFK IP - H1 cells,,,
CTCF,ALOX15,pancreas,CTCF IP,,,
RELA,ALOX15,adiposetissue,RELA IP,,,
IRF4,ALOX15,leukocytes,IRF4 IP - GM12878 cells,,,
SRF,ALOX15,stemcells,SRF IP - Rep 6 ,,,
FOS,ALOX15,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h",,,
4HT,ALOX15,mammarygland,"FOS IP | 4HT - MCF10A cells, 12 h",,,
GATA2,ALOX15,prostate,"GATA2 KD  | FOXA1 ChIP-Seq, GATA2 KD + R1881 | FOXA1 ChIP-Seq",,,
BHLHE40,ALOX15,liver,BHLHE40 IP - HepG2 cells,,,
CREB1,ALOX15,leukocytes,CREB1 IP - GM12878 cells,,,
CREB1,ALOX15,prostate,"CREB1 ChIP-Seq - Rep 2, CREB1 ChIP-Seq - LNCaP-abl, FOXA1 siRNA | CREB1 ChIP-Seq - Rep 2",,,
USF1,ALOX15,stemcells,USF1 IP - H1 cells,,,
GABPA,ALOX15,leukocytes,"GABPA IP - GM12878 cells, GABPA IP - GM12878 cells, Rep 1 , GABPA IP - GM12878 cells, Rep 3 , GABPA IP, GABPA IP - GM12878 cells, Rep 2 , GABPA IP - GM12878 cells, Rep 5 , GABPA IP - GM12878 cells, Rep 4 , GABPA IP - Jurkat, Rep 2, GABPA IP - Jurkat, Rep 1",,,
ZNF143,ALOX15,stemcells,ZNF143 IP - H1 cells,,,
BATF,ALOX15,leukocytes,BATF IP - GM12878 cells,,,
TEAD4,ALOX15,liver,TEAD4 IP - HepG2 cells,,,
GABPA,ALOX15,liver,GABPA IP - MCF7 cells,,,
JUND,ALOX15,stemcells,"JUND IP - H1 cells, JUND IP - H1 cells",,,
CTCF,ALOX15,kidney,"CTCF IP - HEK293 cells, Rep 1 , CTCF IP - RPTEC cells, Rep 1 , CTCF IP - RPTEC cells, Rep 2 , CTCF IP - HRE cells, Rep 1 ",,,
YY1,ALOX15,stemcells,YY1 IP - H1 cells,,,
LYL1,ALOX15,leukocytes,"LYL1 IP - THP-1, LYL1 IP - HL-60, LYL1 IP - NB4",,,
CTCF,ALOX15,colon,"CTCF IP - HCT116 cells, Rep 1 , CTCF IP - Caco , CTCF IP - HCT116 cells, CTCF IP - Caco-2 cells, Rep 1 ",,,
CEBPB,ALOX15,leukocytes,"CEBPB IP - GM12878 cells, CEBPB ChIP-Seq - K562, CEBPB IP",,,
KLF11,ALOX15,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
ROSI,ALOX15,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 1, ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
EBF1,ALOX15,leukocytes,EBF1 IP - GM12878 cells,,,
MAX,ALOX15,stemcells,MAX IP - H1 cells,,,
MAZ,ALOX15,leukocytes,MAZ IP - K562 cells,,,
CREB1,ALOX15,stemcells,CREB1 IP - H1 cells,,,
USF1,ALOX15,cns,USF1 IP | ATRA - SK-N-SH cells,,,
FOXM1,ALOX15,leukocytes,FOXM1 IP - GM12878 cells,,,
SP1,ALOX15,liver,SP1 IP - HepG2 cells,,,
MAX,ALOX15,leukocytes,"MAX IP - NB4 cells, MAX IP - K562 cells, Rep 2, MAX IP - K562 cells",,,
ERG,ALOX15,prostate,"JQI | ERG ChIP-Seq - Rep 1, ERG ChIP-Seq, DHT | ERG ChIP-Seq - 18 h, DMSO | ERG ChIP-Seq - Rep 1, DMSO | ERG ChIP-Seq - Rep 2",,,
JQ1,ALOX15,prostate,JQI | ERG ChIP-Seq - Rep 1,,,
E2F6,ALOX15,leukocytes,E2F6 IP - K562 cells,,,
GATA3,ALOX15,mammarygland,"GATA3 IP - T47D cells, GATA3 IP - MCF7 cells",,,
MYBL2,ALOX15,liver,MYBL2 IP - HepG2 cells,,,
CTCF,ALOX15,cns,"CTCF IP - SK cells, CTCF IP - HCPEpiC cells, Rep 2 , CTCF IP - HCPEpiC cells, Rep 1 , CTCF IP - SK-N-SH cells ",,,
USF1,ALOX15,leukocytes,"USF1 IP - K562 cells, USF1 IP - GM12878 cells",,,
FOXA2,ALOX15,liver,FOXA2 IP - HepG2 cells,,,
FORSK,ALOX15,liver,CEBPB IP | FORSK - HepG2 cells,,,
BHLHE40,ALOX15,leukocytes,BHLHE40 IP - GM12878 cells,,,
CTCF,ALOX15,sensory,"CTCF IP - WERI , CTCF IP - WERI-Rb-1- cells, Rep 1 ",,,
TBP,ALOX15,stemcells,TBP IP - H1 cells,,,
DHT,ALOX15,prostate,"DHT | ERG ChIP-Seq - 18 h, DHT | FOXA1 ChIP-Seq",,,
MEF2A,ALOX15,leukocytes,MEF2A IP - GM12878 cells,,,
E2F6,ALOX15,stemcells,E2F6 IP - H1 cells,,,
STAT5A,ALOX15,leukocytes,STAT5A IP - GM12878 cells,,,
ELF1,ALOX15,colon,ELF1 IP - HCT116 cells,,,
CTCF,ALOX15,skin,"CTCF IP - GM12878 cells, Rep 2 , CTCF IP - AG09309 cells, Rep 1 ",,,
FOXA1,ALOX15,lung,FOXA1 IP | DEX - A549 cells,,,
BACH1,ALOX15,stemcells,BACH1 IP - H1 cells,,,
DHT,ALOX15,mammarygland,"DHT | FOXA1 ChIP-Seq, DHT | MYC ChIP-Seq",,,
SPI1,ALOX15,hspcs,"SPI1 IP -  Rep 1, SPI1 IP - Rep 2",,,
TCF7L2,ALOX15,mammarygland,TCF7L2 ChIP-Seq,,,
BCL3,ALOX15,leukocytes,BCL3 IP - GM12878 cells,,,
MAX,ALOX15,colon,MAX IP - HCT116 cells,,,
MYC,ALOX15,leukocytes,"MYC IP | IFNG - K562 cells, 30 min, MYC IP - NB4 cells, MYC IP - K562 cells, Rep 1",,,
GATA6,ALOX15,stomach,GATA6 IP - YCC3,,,
PAX5,ALOX15,leukocytes,"PAX5 IP - GM12878 cells, Rep 2",,,
POU2F2,ALOX15,leukocytes,POU2F2 IP - GM12878 cells,,,
NANOG,ALOX15,stemcells,"NANOG IP - Rep 4 , NANOG IP - Rep 8 ",,,
REST,ALOX15,uterus,REST IP - SK-N-SH cells,,,
MYC,ALOX15,mammarygland,DHT | MYC ChIP-Seq,,,
YY1,ALOX15,lung,YY1 IP - A549 cells,,,
SP1,ALOX15,leukocytes,SP1 IP - GM12878 cells,,,
MTA3,ALOX15,leukocytes,MTA3 IP - GM12878 cells,,,
UBTF,ALOX15,leukocytes,"UBTF IP - K562 cells, UBTF IP - K562 cells",,,
SMAD1,ALOX15,hspcs,SMAD1 IP - Rep 2,,,
NFATC1,ALOX15,leukocytes,NFATC1 IP - GM12878 cells,,,
ATF2,ALOX15,leukocytes,ATF2 IP - GM12878 cells,,,
IRF1,ALOX15,leukocytes,IRF1 IP - Rep 3,,,
IKZF1,ALOX15,leukocytes,IKZF1 IP - GM12878 cells,,,
GABPA,ALOX15,stemcells,GABPA IP - H1 cells,,,
BCL11A,ALOX15,leukocytes,BCL11A IP - GM12878 cells,,,
TEAD4,ALOX15,stemcells,TEAD4 IP - H1 cells,,,
SRF,ALOX15,mammarygland,SRF IP - MCF7 cells,,,
RUNX1T1,ALOX15,leukocytes,RUNX1T1 IP,,,
ELF1,ALOX15,mammarygland,ELF1 IP - MCF7 cells,,,
USF1,ALOX15,uterus,USF1 IP - ECC1 cells,,,
ATF2,ALOX15,stemcells,ATF2 IP - H1 cells,,,
CTCF,ALOX15,heart,"CTCF IP - myocytes cells, Rep 1 ",,,
CTCF,ALOX15,placenta,"CTCF IP - HVMF cells, Rep 2 ",,,
ELF1,ALOX15,leukocytes,ELF1 IP - SK-N-SH cells,,,
USF1,ALOX15,colon,USF1 IP - HCT116 cells,,,
DEX,ALOX15,mammarygland,DEX | FOXA1 ChIP-Seq - Rep 1,,,
125DVD3,ALOX15,colon,CEBPB IP | 125DVD3,,,
TCF3,ALOX15,leukocytes,TCF3 IP - GM12878 cells,,,
ARID3A,ALOX15,liver,ARID3A IP - HepG2 cells,,,
TCF12,ALOXE3,cns,TCF12 IP - SK-N-SH cells,,,
CTCF,ALOXE3,leukocytes,"CTCF IP - GM12865 cells, Rep 3 , CTCF IP - KU812 cells, Rep 13 , CTCF IP - GM10847 cells, Rep 3 , CTCF IP - GM18486 cells, Rep 3 , CTCF IP - GM12890 cells, Rep 1 , CTCF IP - UT-7 cells, Rep 3 , CTCF IP - GM12869 cells , CTCF IP - GM12874 cells, CTCF IP - GM2588 cells, Rep 1 , CTCF IP - MS1 cells, Rep 3 , CTCF IP - GM2630 cells, Rep 2 , CTCF IP - UT-7 cells, Rep 5 , CTCF IP - GM06990 cells, Rep 1 , CTCF IP - GM12815 cells, Rep 1, CTCF IP - K562 cells, Rep 7 , CTCF IP - K562 cells, Rep 1 , CTCF IP - GM18951 cells, Rep 2 , CTCF IP - F36P cells, Rep 5 , CTCF IP - UT-7 cells, Rep 4 , CTCF IP - GM12891 cells, Rep 1 , CTCF IP - GM2588 cells, Rep 2 , CTCF IP - MS1 cells, Rep 4 , CTCF IP - GM12868 cells , CTCF IP - GM10847 cells, Rep 1 , CTCF IP - GM19238 cells, Rep 2 , CTCF IP - GM12006 cells, Rep 1, CTCF IP - HL-60 cells, Rep 7 , CTCF IP - GM19193 cells, Rep 1 , CTCF IP - KU812 cells, Rep 9 , CTCF IP - F36P cells, Rep 1 , CTCF IP - GM12878 cells , CTCF IP - K562 cells, Rep 14 , CTCF IP - F36P cells, Rep 3 , CTCF IP - GM12866 cells , CTCF IP - GM06986 cells, CTCF IP - K562 cells, Rep 16 , CTCF IP - GM12892 cells, Rep 2 , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM19099 cells, Rep 2 , CTCF IP - GM10847 cells, Rep 2 , CTCF IP - GM19239 cells, Rep 2 , CTCF IP - GM18505 cells, Rep 1 , CTCF IP - GM2255 cells, Rep 1 , CTCF IP - GM12870 cells , CTCF IP - HL , CTCF IP - GM12828 cells, CTCF IP - GM12872 cells, Rep 3 , CTCF IP - K562 cells, CTCF IP - GM12005 cells, Rep 2, CTCF IP - GM12878 cells, Rep 1 , CTCF IP - F36P cells, Rep 19 , CTCF IP - F36P cells, Rep 13 , CTCF IP - GM12234 cells, CTCF IP - GM12875 cells, Rep 2 , CTCF IP - GM11811 cells, Rep 1, CTCF IP - GM12814 cells, Rep 2, CTCF IP - HeLa cells, Rep 2 , CTCF IP - GM12489 cells, Rep 1, CTCF IP - K562 cells, Rep 15 , CTCF IP - GM19238 cells, Rep 1 , CTCF IP - GM19240 cells, Rep 2 , CTCF IP - K562 cells, Rep 6 , CTCF IP - GM2588 cells, Rep 3 , CTCF IP -  DND , CTCF IP - K562 cells, Rep 12 , CTCF IP - GM18486 cells, Rep 1 , CTCF IP - GM12871 cells , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM2610 cells, Rep 1 , CTCF IP - GM12006 cells, Rep 2, CTCF IP - GM12892 cells, Rep 1 , CTCF IP - GM12749 cells, Rep 1, CTCF IP - K562 cells, CTCF IP - GM11994 cells, Rep 2, CTCF IP - MS1 cells, Rep 2 , CTCF IP, CTCF IP - K562 cells, Rep 3 , CTCF IP - GM2630 cells, Rep 3 , CTCF IP - GM12890 cells, Rep 3 , CTCF IP - GM12891 cells, Rep 2 , CTCF IP - HL-60 cells, Rep 9 , CTCF IP - GM2630 cells, Rep 1 , CTCF IP - UT-7 cells, Rep 6 , CTCF IP - GM06990 cells, Rep 2 , CTCF IP - KU812 cells, Rep 17 , CTCF IP - GM12801 cells , CTCF IP - U-937 cells, Rep 2 , CTCF IP - K562 cells, Rep 11 , CTCF IP - GM11831 cells, CTCF IP - F36P cells, Rep 15 , CTCF IP - GM12865 cells, Rep 2 , CTCF IP - K562 cells, Rep 1 , CTCF IP - GM11994 cells, Rep 1, CTCF IP - GM12872 cells, CTCF IP - GM12154 cells, Rep 1, CTCF IP - GM11992 cells, Rep 2, CTCF IP - GM11811 cells, Rep 2, CTCF IP - GM2255 cells, Rep 2 , CTCF IP - GM11992 cells, Rep 1, CTCF IP - F36P cells, Rep 6 , CTCF IP - GM12864 cells, Rep 1 , CTCF IP - GM12875 cells, Rep 1 , CTCF IP - HL-60 cells, Rep 3 , CTCF IP - F36P cells, Rep 9 , CTCF IP - GM12873 cells, Rep 3 , CTCF IP - GM12865 cells, Rep 1 , CTCF IP - KU812 cells, Rep 1 , CTCF IP - HL-60 cells, Rep 2 , CTCF IP - GM12864 cells, Rep 3 , CTCF IP - K562 cells, Rep 9 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM12874 cells, Rep 2 , CTCF IP - K562 cells, Rep 5 , CTCF IP - GM2255 cells, Rep 3 , CTCF IP - GM19193 cells, Rep 2 , CTCF IP - GM12814 cells, Rep 1, CTCF IP - GM12815 cells, Rep 2, CTCF IP - GM18526 cells, Rep 1 , CTCF IP - GM11881 cells, CTCF IP - GM11894 cells, Rep 2, CTCF IP - F36P cells, Rep 11 , CTCF IP - F36P cells, Rep 7 , CTCF IP - GM12872 cells, Rep 2 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM12005 cells, Rep 1, CTCF IP - GM19099 cells, Rep 1 , CTCF IP - KU812 cells, Rep 5 , CTCF IP - F36P cells, Rep 17 , CTCF IP - GM12890 cells, Rep 2 , CTCF IP - GM12155 cells, Rep 2, CTCF IP - GM12867 cells , CTCF IP - GM19239 cells, Rep 1 , CTCF IP - GM12864 cells, Rep 2 , CTCF ChIP-Seq - GM12878, CTCF IP - GM2610 cells, Rep 2 , CTCF IP - GM12749 cells, Rep 2, CTCF IP -  CD20+ cells , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - NB4 cells , CTCF IP - GM18486 cells, Rep 2 , CTCF IP - GM18526 cells, Rep 2 , CTCF IP - K562 cells, Rep 2 , CTCF IP - GM18505 cells, Rep 2 , CTCF IP - K562 cells , CTCF IP - F36P cells, Rep 2 , CTCF IP - MS1 cells, Rep 1 , CTCF IP - F36P cells, Rep 14 , CTCF IP - GM18951 cells, Rep 1 , CTCF IP - GM12872 cells, Rep 1 , CTCF IP - GM07037 cells, CTCF IP - GM07346 cells, CTCF IP - K562 cells, CTCF IP - CD14+ cells , CTCF IP - F36P cells, Rep 10 , CTCF IP - GM12154 cells, Rep 2, CTCF IP - K562 cells, Rep 10 , CTCF IP - GM2610 cells, Rep 3 , CTCF IP - GM12874 cells, Rep 1 , CTCF IP - K562 cells, Rep 13 , CTCF IP - GM19240 cells, Rep 1 ",,,
RELA,ALOXE3,adiposetissue,RELA IP,,,
CTCF,ALOXE3,skin,"CTCF IP - AG09309 cells, Rep 1 , CTCF IP - NHDF cells, Rep 2 , CTCF IP - HFFC cells, Rep 3 , CTCF IP - NHDF cells, Rep 1 , CTCF IP - HFFC cells, Rep 2 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - AG09309 cells, Rep 2 , CTCF IP - HFFC cells, Rep 1 , CTCF IP - NHDF cells , CTCF IP - AG04449 cells, Rep 1 , CTCF IP - BJ cells, Rep 2 , CTCF IP - NHEK cells , CTCF IP - AG10803 cells, Rep 1 , CTCF IP - AG10803 cells, Rep 2 , CTCF IP - AG04449 cells, Rep 2 , CTCF IP - BJ cells, Rep 1 , CTCF IP - NHEK cells, Rep 2 ",,,
CREB1,ALOXE3,prostate,"CREB1 ChIP-Seq - LNCaP-abl, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 2, CREB1 siRNA | FOXA1 ChIP-Seq - Rep 1",,,
STAT2,ALOXE3,leukocytes,"STAT2 IP | IFNA1-13 - K562 cells, 30 min",,,
IFNA1,ALOXE3,leukocytes,"STAT2 IP | IFNA1-13 - K562 cells, 30 min, JUN IP | IFNA1-13 - 30 min , IRF1 IP | IFNA1-13 - K562 cells, 6 h",,,
GATA2,ALOXE3,prostate,"CON KD + R1881 | GATA2 ChIP-Seq, GATA2 ChIP-Seq - Rep 2, CON KD + FBS | GATA2 ChIP-Seq, GATA2 ChIP-Seq - Rep 1, GATA2 KD + R1881 | FOXA1 ChIP-Seq, FOXA1 + FBS | GATA2 ChIP-Seq, GATA2 KD + R1881 | GATA2 ChIP-Seq, GATA2 KD  | FOXA1 ChIP-Seq, CON KD  | GATA2 ChIP-Seq, FOXA1 KD | GATA2 ChIP-Seq, GATA2 ChIP-Seq, CON KD | GATA2 ChIP-Seq",,,
R1881,ALOXE3,prostate,"CON KD + R1881 | GATA2 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 1, GATA2 KD + R1881 | FOXA1 ChIP-Seq, R1881 | FOXA1 ChIP-Seq - Rep 2, GATA2 KD + R1881 | GATA2 ChIP-Seq, CON KD + R1881 | FOXA1 ChIP-Seq",,,
YY1,ALOXE3,colon,YY1 IP - HCT116 cells,,,
ZNF263,ALOXE3,kidney,ZNF263 IP - HEK293 cells,,,
CTCF,ALOXE3,cns,"CTCF IP - BE(2)-C cells, Rep 2 , CTCF IP - HCPEpiC cells, Rep 2 , CTCF IP - SK-N-SH cells, Rep 2 , CTCF IP - SK-N-SH cells , CTCF IP - NHA cells , CTCF IP - SK cells, CTCF IP - SK-N-SH cells, Rep 1 , CTCF IP - HCPEpiC cells, Rep 1 , CTCF IP - cerebellar astrocyte cells, Rep 1 , CTCF IP - spinal cord astrocyte cells, Rep 1 , CTCF IP - BE(2)-C cells, Rep 1 , CTCF IP - spinal cord astrocyte cells, Rep 2 , CTCF IP - cerebellar astrocyte cells, Rep 2 ",,,
JUN,ALOXE3,leukocytes,JUN IP | IFNA1-13 - 30 min ,,,
SREBF2,ALOXE3,leukocytes,SREBF2 IP - GM12878 cells,,,
CEBPB,ALOXE3,colon,"CEBPB IP, CEBPB IP | 125DVD3, CEBPB IP - HCT116 cells",,,
SPI1,ALOXE3,leukocytes,"SPI1 IP - U-937 cells, Rep 1 , SPI1 IP - GM12878 cells, SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - K562 cells, SPI1 IP, SPI1 IP - GM12891 cells, SPI1 IP",,,
CEBPB,ALOXE3,liver,"CEBPB ChIP-Seq - HepG2, CEBPB IP - HepG2 cells, CEBPB IP | FORSK - HepG2 cells",,,
TEAD4,ALOXE3,uterus,TEAD4 IP - ECC1 cells,,,
MAFK,ALOXE3,stemcells,MAFK IP - H1 cells,,,
