TF,TargetGene,Tissue,Experiment,Chea,Signor,Trrust
CREB1,APOA1,liver,"CREB1 IP, CREB1 IP - HepG2 cells, CREB1 IP",,,
GABPA,APOA1,leukocytes,"GABPA IP - Jurkat, Rep 2",,,
TCF7L2,APOA1,mammarygland,TCF7L2 ChIP-Seq,,,
CEBPB,APOA1,stemcells,"CEBPB IP, CEBPB IP",,,
MAZ,APOA1,leukocytes,"MAZ IP - K562 cells, MAZ IP - GM12878 cells",,,
GATA2,APOA1,cns,GATA2 ChIP-Seq SH-SY5Y,,,
TP53,APOA1,mammarygland,"TP53 IP, TP53 IP | NUTL3 - MCF-7",,,
SP1,APOA1,colon,SP1 IP - HCT116 cells,,,
MAX,APOA1,liver,"MAX IP - MCF7 cells, MAX IP - HepG2 cells, MAX IP - HepG2 cells",,,
ERG,APOA1,prostate,"DMSO | ERG ChIP-Seq - Rep 1, JQI | ERG ChIP-Seq - Rep 2, ERG ChIP-Seq",,,
JQ1,APOA1,prostate,JQI | ERG ChIP-Seq - Rep 2,,,
FOXA1,APOA1,liver,"FOXA1 IP - HepG2 cells, Rep 2, FOXA1 IP - HepG2 cells, Rep 1",,,
DEX,APOA1,lung,"CTCF IP | DEX - A549 cells, CREB1 IP | DEX - A549 cells, USF1 IP | DEX - A549 cells, CTCF IP | DEX - A549 cells ",,,
REST,APOA1,stemcells,"REST IP - H1 cells, Rep 1",,,
REST,APOA1,cns,REST IP - U87 cells,,,
ZBTB7A,APOA1,leukocytes,ZBTB7A IP - SK-N-SH cells,,,
RUNX1,APOA1,hspcs,RUNX1,,,
R1881,APOA1,prostate,"R1881 | FOXA1 ChIP-Seq - Rep 2, R1881 | FOXA1 ChIP-Seq - Rep 1",,,
GATA3,APOA1,cns,"GATA3 IP - SHSY5Y cells, GATA3 IP - SK-N-SH cells",,,
ZNF263,APOA1,kidney,ZNF263 IP - HEK293 cells,,,
FOXP2,APOA1,cns,FOXP2 IP - SK cells,,,
ROSI,APOA1,leukocytes,ROSI | SPI1 ChIP-Seq,,,
E2F3,APOA1,colon,E2F3 IP ,,,
ZBTB7A,APOA1,liver,ZBTB7A IP - HepG2 cells,,,
SPI1,APOA1,hspcs,"SPI1 IP -  Rep 1, SPI1 IP - Rep 2",,,
CTCF,APOA1,uterus,"CTCF IP - HeLa cells , CTCF IP - HeLa cells, Rep 1 , CTCF IP - ECC1 cells",,,
E2F1,APOA1,uterus,"E2F1 IP - HeLa cells, Rep 2",,,
REST,APOA1,lung,REST IP - A549 cells,,,
17BE2,APOA1,mammarygland,"17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq, 17BE2 | FOXA1 ChIP-Seq - Rep 2, FOXA1 IP | 17BE2 - MCF-7, 17BE2 | FOXA1 ChIP-Seq - Rep 1, 17BE2 | FOXA1 ChIP-Seq - Rep 2, 17BE2 | FOXA1 ChIP-Seq - Rep 1",,,
17BE2; TNF,APOA1,mammarygland,17BE2 + TNF | FOXA1 ChIP-Seq - Rep 2,,,
FOXA2,APOA1,liver,FOXA2 IP - HepG2 cells,19822575,,7961760
E2F4,APOA1,leukocytes,E2F4 IP - K562 cells,21247883,,
CTCF,APOA1,liver,"CTCF IP - HepG2 cells , CTCF IP - HepG2 cells, Rep 1 , CTCF IP - HepG2 cells, Rep 2 , CTCF IP, CTCF IP - SK-N-SH cells",,,
YY1,APOA1,lung,YY1 IP - A549 cells,,,
ZEB1,APOA1,leukocytes,ZEB1 IP - GM12878 cells,,,
YY1,APOA1,uterus,YY1 IP - ECC1 cells,,,
CEBPB,APOA1,colon,"CEBPB IP, CEBPB IP - HCT116 cells, CEBPB IP | 125DVD3",,,
CTCF,APOA1,bone,CTCF IP - Osteoblasts ,,,
FOXA2,APOA1,stemcells,"FOXA2 IP - Rep 2 , FOXA2 IP - ES D2, FOXA2 IP - Rep 1 , FOXA2 IP - ES D10, FOXA2 IP - ES D5, FOXA2 IP - ES D7",,,
CTCF,APOA1,colon,"CTCF IP - HCT116 cells, Rep 1 , CTCF IP - HCT116 cells, Rep 2 , CTCF IP - Caco-2 cells, Rep 1 , CTCF IP - Rep 2 , CTCF IP - HCT116 cells, CTCF IP - Caco ",,,
MXI1,APOA1,liver,MXI1 IP - HepG2 cells,,,
MYC,APOA1,uterus,MYC IP - HeLa cells,,,
ATF2,APOA1,stemcells,ATF2 IP - H1 cells,,,
FOXA2,APOA1,lung,FOXA2 IP - A549 cells,,,
STAT3,APOA1,leukocytes,"STAT3 IP - OCI-LY19, STAT3 IP - U-2932, STAT3 IP - SU-DHL-6, STAT3 IP - SU-DHL-4",,,
TCF12,APOA1,lung,TCF12 IP - A549 cells,,,
GLI2,APOA1,colon,GLI2 IP ,,,
USF1,APOA1,stemcells,USF1 IP - H1 cells,,,
E2F6,APOA1,lung,E2F6 IP - A549 cells,,,
SRF,APOA1,colon,SRF IP - HCT116 cells,,,
CREB1,APOA1,colon,CREB1 IP ,,,
ELF1,APOA1,leukocytes,"ELF1 IP - SK-N-SH cells, ELF1 IP - SK-N-SH cells",,,
MEF2A,APOA1,leukocytes,"MEF2A IP - K562 cells, MEF2A IP - GM12878 cells",,,
RUNX1T1,APOA1,leukocytes,RUNX1T1 IP,,,
ETS1,APOA1,leukocytes,ETS1 IP,,,
TBP,APOA1,leukocytes,TBP IP - K562 cells,,,
TAL1,APOA1,leukocytes,"TAL1 IP - MOLT3, TAL1 IP - K562 cells",,,
FOXH1,APOA1,embryonictissue,FOXH1 IP - endoderm,,,
USF1,APOA1,cns,"USF1 IP | ATRA - SK-N-SH cells, USF1 IP - SK-N-SH cells",,,
CTCF,APOA1,heart,"CTCF IP - HCF cells , CTCF IP - myocytes cells, Rep 1 , CTCF IP - myocytes cells, Rep 2 ",,,
CTCF,APOA1,pancreas,CTCF IP,,,
FORSK,APOA1,liver,CEBPB IP | FORSK - HepG2 cells,,,
MYC,APOA1,liver,MYC IP,,,
DEX,APOA1,mammarygland,"DEX | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 2, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 1, DEX | FOXA1 ChIP-Seq - Rep 2",,,
MXI1,APOA1,stemcells,MXI1 IP - H1 cells,,,
CREB1,APOA1,lung,CREB1 IP | DEX - A549 cells,,,
USF1,APOA1,liver,USF1 IP - HepG2 cells,,,
GATA4,APOA1,stomach,GATA4 IP - AGS,,,
MYB,APOA1,leukocytes,MYB IP - MOLT3,,,
MXI1,APOA1,lung,MXI1 IP - IMR cells,,,
GATA6,APOA1,stomach,GATA6 IP - YCC3,,,
BACH1,APOA1,stemcells,BACH1 IP - H1 cells,,,
CTCF,APOA1,miscellaneous,"CTCF IP - AG09319 cells, Rep 1 , CTCF IP - AG09319 cells, Rep 2 ",,,
ELF3,APOA1,pancreas,"ELF3 IP, ELF3 IP, ELF3 IP | KLF5 KO",,,
FOXA2,APOA1,embryonictissue,"FOXA2 IP - Rep 2, FOXA2 IP - Rep 1",,,
TEAD4,APOA1,leukocytes,TEAD4 IP - K562 cells,,,
USF1,APOA1,lung,"USF1 IP - A549 cells, Rep 1, USF1 IP | DEX - A549 cells, USF1 IP - A549 cells, Rep 2",,,
IFNA1,APOA1,leukocytes,"MYC IP | IFNA1 - K562 cells, 30 min, MYC IP | IFNA1 - K562 cells, 6 h",,,
CTCF,APOA1,skeletalmuscle,"CTCF IP - HSMM cells, Rep 2 , CTCF IP - HSMM cells, Rep 1 ",,,
RELA,APOA1,colon,RELA IP ,,,
MAZ,APOA1,liver,MAZ IP - HepG2 cells,,,
REST,APOA1,liver,"REST IP - HepG2 cells, Rep 1",,,
LYL1,APOA1,leukocytes,LYL1 IP - NB4,,,
MAX,APOA1,colon,MAX IP - HCT116 cells,,,
CREB1,APOA1,leukocytes,"CREB1 IP - K562 cells, CREB1 IP - GM12878 cells",,,
ATF3,APOA1,colon,"ATF3 IP | CAMPTO, ATF3 IP - HCT116 cells",,,
SREBF1,APOA1,liver,SREBF1 IP | INS + 22RHC - HepG2 cells,,,
22RHC; INS,APOA1,liver,SREBF1 IP | INS + 22RHC - HepG2 cells,,,
ZBTB17,APOA1,bone,ZBTB17 IP,,,
FOXA1,APOA1,stemcells,"FOXA1 IP - ES D7, FOXA1 IP - Rep 1 , FOXA1 IP - ES D10, FOXA1 IP - ES D5",,,
CEBPB,APOA1,mammarygland,CEBPB IP - MCF7 cells,,,
JUND,APOA1,leukocytes,JUND IP - K562 cells,,,
YY1,APOA1,stemcells,YY1 IP - H1 cells,,,
IRF1,APOA1,colon,IRF1 IP ,,,
HEY1,APOA1,leukocytes,HEY1 IP - K562 cells,,,
USF1,APOA1,uterus,USF1 IP - ECC1 cells,,,
PRDM14,APOA1,stemcells,PRDM14 IP,,,
ZEB1,APOA1,liver,ZEB1 IP - HepG2 cells,,,
SP1,APOA1,liver,SP1 IP - HepG2 cells,,,10829013
REST,APOA1,leukocytes,REST IP - K562 cells,,,
USF2,APOA1,liver,USF2 IP - HepG2 cells,,,
GATA3,APOA1,mammarygland,"GATA3 IP - T47D cells, GATA3 IP - MCF7 cells",,,
E2F4,APOA1,mammarygland,E2F4 IP | 4HT - MCF10 cells,,,
USF1,APOA1,colon,USF1 IP - HCT116 cells,,,
TAL1,APOA1,colon,TAL1 IP ,,,
TEAD4,APOA1,uterus,TEAD4 IP - ECC1 cells,,,
MAX,APOA1,vasculature,MAX IP - HUVEC cells,,,
CTCF,APOA1,esophagus,"CTCF IP - HEEpiC cells, Rep 1 , CTCF IP - HEEpiC cells, Rep 2 ",,,
HMGN3,APOA1,leukocytes,HMGN3 IP - K562 cells,,,
KLF5,APOA1,pancreas,"KLF5 IP, ELF3 IP | KLF5 KO",,,
GABPA,APOA1,stemcells,GABPA IP - H1 cells,,,
JUND,APOA1,colon,JUND IP - HCT116 cells,,,
JUN,APOA1,colon,JUN IP ,,,
SP1,APOA1,lung,SP1 IP - A549 cells,,,
ZNF143,APOA1,stemcells,ZNF143 IP - H1 cells,,,
USF1,APOA1,leukocytes,"USF1 IP - GM12878 cells, USF1 IP - K562 cells",,,
FOXA1,APOA1,pancreas,"FOXA1 IP, FOXA1 IP",,,
YY1,APOA1,colon,YY1 IP - HCT116 cells,,,
MYC,APOA1,lung,MYC IP - A549 cells,,,
RELA,APOA1,leukocytes,"RELA IP | TNF - GM10847 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM18951 cells",,,
TNF,APOA1,leukocytes,"RELA IP | TNF - GM10847 cells, RELA IP | TNF - GM12891 cells, RELA IP | TNF - GM18951 cells",,,
FOSL2,APOA1,liver,FOSL2 IP - HepG2 cells,,,
TCF12,APOA1,stemcells,TCF12 IP - H1 cells,,,
RELA,APOA1,adiposetissue,"RELA IP, RELA IP",,,
REST,APOA1,pancreas,"REST IP - Panc1 cells, Rep 3",,,
BHLHE40,APOA1,liver,BHLHE40 IP - HepG2 cells,,,
ETV5,APOA1,colon,ETV5 IP ,,,
ARID3A,APOA1,liver,ARID3A IP - HepG2 cells,,,
JUND,APOA1,liver,JUND IP - HepG2 cells,,,
CEBPB,APOA1,lung,CEBPB ChIP-Seq - IMR90,,,
IRF1,APOA1,pancreas,IRF1 IP,,,
125DVD3,APOA1,colon,CEBPB IP | 125DVD3,,,
ELF1,APOA1,liver,ELF1 IP - HepG2 cells,,,
MEF2C,APOA1,leukocytes,MEF2C IP - GM12878 cells,,,
GABPA,APOA1,prostate,GABPA IP - Rep 1,,,
KLF11,APOA1,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
ROSI,APOA1,adiposetissue,"ROSI (BrAT) | KLF11 ChIP-Seq, Rep 2",,,
GATA2,APOA1,leukocytes,GATA2 IP - K562 cells,,,
MAX,APOA1,cns,MAX IP - SK-N-SH cells,,,
MXI1,APOA1,leukocytes,MXI1 IP - GM12878 cells,,,
TCF12,APOA1,cns,TCF12 IP - SK-N-SH cells,,,
HOXA4,APOA1,colon,HOXA4 IP ,,,
MYBL2,APOA1,liver,MYBL2 IP - HepG2 cells,,,
ELF1,APOA1,colon,ELF1 IP - HCT116 cells,,,
TCF12,APOA1,uterus,TCF12 IP - ECC1 cells,,,
TEAD4,APOA1,colon,TEAD4 IP - HCT116 cells,,,
TEAD4,APOA1,liver,TEAD4 IP - HepG2 cells,,,
EGR1,APOA1,colon,EGR1 IP - HCT116 cells,,,
TCF12,APOA1,liver,TCF12 IP - HepG2 cells,,,
FOXM1,APOA1,mammarygland,FOXM1 IP - MCF7 cells,,,
FOSL1,APOA1,colon,FOSL1 IP - HCT116 cells,,,
ATF2,APOA1,colon,ATF2 IP ,,,
FOXM1,APOA1,leukocytes,FOXM1 IP - GM12878 cells,,,
CEBPB,APOA1,uterus,CEBPB ChIP-Seq - HeLaS3,,,
MYC,APOA1,bone,MYC IP,,,
TBP,APOA1,liver,TBP IP - HepG2 cells,,,
IRF4,APOA1,leukocytes,IRF4 IP,,,
SPI1,APOA2,leukocytes,"SPI1 IP - U-937 cells, Rep 8 , SPI1 IP - GM12878 cells, Rep 3 , SPI1 IP, SPI1 IP - GM12878 cells, Rep 1 , SPI1 IP - U-937 cells, Rep 4 , SPI1 IP - GM12891 cells, SPI1 IP - HL-60 cells, Rep 2 , ROSI | SPI1 ChIP-Seq, SPI1 IP - U-937 cells, Rep 1 , SPI1 IP - GM12878 cells, Rep 5 , SPI1 IP, SPI1 IP - GM12878 cells, SPI1 IP - U-937 cells, Rep 5 , SPI1 IP - HL cells, SPI1 IP - U-937 cells, Rep 10 , SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, Rep 2 , SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - U-937 cells, Rep 3 , SPI1 IP | RUNX1 KD, SPI1 IP - HL-60 cells, Rep 1 , SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP, SPI1 IP - GM12878 cells, Rep 4 , SPI1 IP - HL-60 cells, Rep 3 , SPI1 IP, SPI1 IP - U-937 cells, Rep 6 , SPI1 IP - K562 cells, SPI1 IP - U-937 cells, Rep 2 , SPI1 IP - HL-60 cells, Rep 4 ",,,
RELA,APOA2,colon,RELA IP ,,,
MYC,APOA2,mammarygland,"DHT | MYC ChIP-Seq, MYC IP - MCF-10A cells, MYC IP | 4HT - MCF10A cells",,,
DHT,APOA2,mammarygland,"DHT | MYC ChIP-Seq, DHT | FOXA1 ChIP-Seq",,,
CEBPB,APOA2,colon,"CEBPB IP | 125DVD3, CEBPB IP - HCT116 cells",,,
125DVD3,APOA2,colon,"CEBPB IP | 125DVD3, CDX2 IP | 125DVD3",,,
RELA,APOA2,adiposetissue,"RELA IP, RELA IP, RELA IP, RELA IP",,,
EGR1,APOA2,uterus,EGR1 IP - ECC1 cells,,,
CTCF,APOA2,leukocytes,"CTCF IP - K562 cells, Rep 16 , CTCF IP - GM12878 cells , CTCF IP - K562 cells, Rep 14 , CTCF IP - MS1 cells, Rep 1 , CTCF IP - F36P cells, Rep 3 , CTCF IP - NB4 cells , CTCF IP - GM2610 cells, Rep 3 , CTCF IP - GM19240 cells, Rep 1 , CTCF IP - GM06986 cells, CTCF IP -  CD20+ cells , CTCF IP - F36P cells, Rep 18 , CTCF IP - GM12005 cells, Rep 1, CTCF IP - GM19099 cells, Rep 1 , CTCF IP - GM12868 cells , CTCF IP - F36P cells, Rep 17 , CTCF IP - GM12890 cells, Rep 2 , CTCF IP - GM19239 cells, Rep 1 , CTCF IP - K562 cells, CTCF IP - GM12864 cells, Rep 2 , CTCF IP - CD14+ cells , CTCF IP - MS1 cells, Rep 3 , CTCF IP - GM18951 cells, Rep 2 , CTCF IP - KU812 cells, Rep 5 , CTCF ChIP-Seq - GM12878, CTCF IP - GM12749 cells, Rep 2, CTCF IP - MS1 cells, Rep 4 , CTCF IP - GM12891 cells, Rep 1 , CTCF IP - GM2588 cells, Rep 2 , CTCF IP - GM12874 cells, Rep 1 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM18486 cells, Rep 2 , CTCF IP - GM18526 cells, Rep 2 , CTCF IP - GM18505 cells, Rep 2 , CTCF IP - F36P cells, Rep 14 , CTCF IP - GM18951 cells, Rep 1 , CTCF IP - GM12867 cells , CTCF IP - GM07037 cells, CTCF IP, CTCF IP - GM11994 cells, Rep 2, CTCF IP - GM19193 cells, Rep 1 , CTCF IP - GM12489 cells, Rep 2, CTCF IP - K562 cells, Rep 12 , CTCF IP - HL-60 cells, Rep 9 , CTCF IP - GM12892 cells, Rep 2 , CTCF IP - UT-7 cells, Rep 6 , CTCF IP - KU812 cells, Rep 13 , CTCF IP - GM12890 cells, Rep 1 , CTCF IP - K562 cells, Rep 1 , CTCF IP - GM18486 cells, Rep 3 , CTCF IP - UT-7 cells, Rep 3 , CTCF IP - GM12871 cells , CTCF IP - GM12874 cells, CTCF IP - UT-7 cells, Rep 5 , CTCF IP - GM2630 cells, Rep 2 , CTCF IP - GM2588 cells, Rep 1 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM12815 cells, Rep 1, CTCF IP - GM19238 cells, Rep 1 , CTCF IP - GM2255 cells, Rep 1 , CTCF IP - GM12866 cells , CTCF IP - F36P cells, Rep 5 , CTCF IP - GM19240 cells, Rep 2 , CTCF IP - UT-7 cells, Rep 4 , CTCF IP - UT-7 cells, Rep 1 , CTCF IP - GM19238 cells, Rep 2 , CTCF IP - HL-60 cells, Rep 7 , CTCF IP - GM12869 cells , CTCF IP - GM12006 cells, Rep 1, CTCF IP - GM12865 cells, Rep 3 , CTCF IP - UT-7 cells, Rep 2 , CTCF IP - GM06990 cells, Rep 1 , CTCF IP - GM11894 cells, Rep 1, CTCF IP - U-937 cells, Rep 1 , CTCF IP - KU812 cells, Rep 9 , CTCF IP - F36P cells, Rep 1 , CTCF IP - GM10847 cells, Rep 1 , CTCF IP - MS1 cells, Rep 2 , CTCF IP - GM12875 cells, Rep 2 , CTCF IP - GM12815 cells, Rep 2, CTCF IP - GM2630 cells, Rep 3 , CTCF IP - F36P cells, Rep 7 , CTCF IP - GM12890 cells, Rep 3 , CTCF IP - GM12814 cells, Rep 1, CTCF IP - K562 cells, CTCF IP - GM12891 cells, Rep 2 , CTCF IP - GM11894 cells, Rep 2, CTCF IP - GM11881 cells, CTCF IP - F36P cells, Rep 11 , CTCF IP - GM2630 cells, Rep 1 , CTCF IP - HeLa cells, Rep 2 , CTCF IP - GM12873 cells, Rep 1 , CTCF IP - GM12865 cells, Rep 1 , CTCF IP - GM19099 cells, Rep 2 , CTCF IP - GM12872 cells, Rep 2 , CTCF IP - GM12864 cells, Rep 3 , CTCF IP - GM19239 cells, Rep 2 , CTCF IP - GM10847 cells, Rep 2 , CTCF IP - GM18505 cells, Rep 1 , CTCF IP - GM12874 cells, Rep 2 , CTCF IP - F36P cells, Rep 19 , CTCF IP - GM12005 cells, Rep 2, CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM12828 cells, CTCF IP - F36P cells, Rep 13 , CTCF IP - HL , CTCF IP - GM11811 cells, Rep 1, CTCF IP - GM12234 cells, CTCF IP - GM12814 cells, Rep 2, CTCF IP - GM12489 cells, Rep 1, CTCF IP - GM2255 cells, Rep 2 , CTCF IP - GM06990 cells, Rep 2 , CTCF IP - K562 cells, Rep 15 , CTCF IP -  DND , CTCF IP - GM12878 cells, Rep 1 , CTCF IP - GM18486 cells, Rep 1 , CTCF IP - GM12870 cells , CTCF IP - GM12892 cells, Rep 1 , CTCF IP - GM12872 cells, Rep 3 , CTCF IP - GM2610 cells, Rep 1 , CTCF IP - GM12006 cells, Rep 2, CTCF IP - GM12749 cells, Rep 1, CTCF IP - K562 cells, CTCF IP - GM2588 cells, Rep 3 , CTCF IP - GM07346 cells, CTCF IP - GM18526 cells, Rep 1 , CTCF IP - GM19193 cells, Rep 2 , CTCF IP - GM12154 cells, Rep 2, CTCF IP - F36P cells, Rep 10 , CTCF IP - GM12864 cells, Rep 1 , CTCF IP - F36P cells, Rep 2 , CTCF IP - GM12155 cells, Rep 1, CTCF IP - K562 cells, Rep 13 , CTCF IP - GM12873 cells, Rep 3 , CTCF IP - GM12875 cells, Rep 1 , CTCF IP - U-937 cells, Rep 2 , CTCF IP - GM12872 cells, CTCF IP - K562 cells, Rep 2 , CTCF IP - KU812 cells, Rep 17 , CTCF IP - K562 cells, Rep 11 , CTCF IP - GM11831 cells, CTCF IP - K562 cells , CTCF IP - GM12872 cells, Rep 1 , CTCF IP - GM11994 cells, Rep 1, CTCF IP - F36P cells, Rep 15 , CTCF IP - GM12154 cells, Rep 1, CTCF IP - GM11992 cells, Rep 2, CTCF IP - GM2610 cells, Rep 2 , CTCF IP - F36P cells, Rep 6 , CTCF IP - GM11992 cells, Rep 1, CTCF IP - F36P cells, Rep 9 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - GM12801 cells , CTCF IP - KU812 cells, Rep 1 , CTCF IP - GM11811 cells, Rep 2, CTCF IP - GM12865 cells, Rep 2 , CTCF IP - K562 cells, Rep 1 , CTCF IP - GM2255 cells, Rep 3 ",,,
TEAD4,APOA2,stemcells,TEAD4 IP - H1 cells,,,
CEBPB,APOA2,leukocytes,"CEBPB IP | oxLDL  - Rep 205, CEBPB IP | oxLDL  - Rep 206, CEBPB IP - GM12878 cells, CEBPB IP, CEBPB IP | oxLDL  - Rep 208, CEBPB IP, CEBPB IP, CEBPB IP, CEBPB IP - Rep 201, CEBPB IP - HL-60 cells, Rep 2 , CEBPB IP - HL-60 cells, Rep 1 , CEBPB IP, CEBPB IP, CEBPB IP| oxLDL  - Rep 207, CEBPB IP, CEBPB IP - Rep 204, CEBPB IP - Rep 203",,,
CDX2,APOA2,colon,"CDX2 IP, CDX2 IP | 125DVD3",,,
CTCF,APOA2,sensory,"CTCF IP - HRPEpiC cells, Rep 2 , CTCF IP - WERI , CTCF IP - HRPEpiC cells, Rep 1 , CTCF IP - WERI-Rb-1- cells, Rep 1 ",,,
ELF1,APOA2,colon,ELF1 IP - HCT116 cells,,,
E2F1,APOA2,prostate,"E2F1 ChIP-Seq - Rep 1, HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 1, E2F1 ChIP-Seq - Rep 4, BICALU | E2F1 ChIP-Seq - Rep 2, HES6 OE | E2F1 ChIP-Seq - Rep 3, E2F1 ChIP-Seq - Rep 3",,,
CTCF,APOA2,mammarygland,"CTCF IP - MCF-7 cells Rep 2 , CTCF IP - HMF cells, Rep 1 , CTCF IP - MCF7 cells, CTCF IP - HMF cells, Rep 2 , CTCF IP - MCF-7 cells, Rep 1 , CTCF IP - T47D cells, CTCF IP - HMEC cells, Rep 2 , CTCF IP - HMEC cells , CTCF IP - HMEC cells, Rep 1 ",,,
IRF4,APOA2,leukocytes,"IRF4 IP, IRF4 IP - GM12878 cells",,,
CTCF,APOA2,adiposetissue,"CTCF ChIP-Seq - d -2, CTCF ChIP-Seq - d 0, CTCF ChIP-Seq - d 3, CTCF ChIP-Seq - d 9",,,
GABPA,APOA2,leukocytes,"GABPA IP - K562 cells, GABPA IP - GM12878 cells, Rep 5 , GABPA IP - GM12878 cells, Rep 4 , GABPA IP - Jurkat, Rep 1, GABPA IP - GM12878 cells, Rep 2 , GABPA IP - Jurkat, Rep 2, GABPA IP - HL cells",,,
MYC,APOA2,leukocytes,"MYC IP | IFNA1 - K562 cells, 30 min, MYC IP | IFNA1 - K562 cells, 6 h, MYC IP - K562 cells, Rep 1, MYC IP - NB4 cells, MYC IP | IFNG - K562 cells, 6 h, MYC IP | IFNG - K562 cells, 30 min",,,
IFNA1,APOA2,leukocytes,"MYC IP | IFNA1 - K562 cells, 30 min, JUN IP | IFNA1-13 - 30 min , MYC IP | IFNA1 - K562 cells, 6 h, IRF1 IP | IFNA1-13 - K562 cells, 6 h",,,
CTCF,APOA2,hspcs,"CTCF IP - HEL 92.1.7 cells, Rep 1 , CTCF IP - HEL 92.1.7 cells, Rep 13 , CTCF IP - HSPCs, Rep 2, CTCF IP - HEL 92.1.7 cells, Rep 4 , CTCF IP - HEL 92.1.7 cells, Rep 11 , CTCF IP - Erythroid cells, Rep 1, CTCF IP - HSPCs, Rep 1, CTCF IP - HEL 92.1.7 cells, Rep 8 , CTCF IP - HEL 92.1.7 cells, Rep 5 , CTCF IP - Erythroid cells, Rep 2, CTCF IP - HEL 92.1.7 cells, Rep 7 , CTCF IP - HEL 92.1.7 cells, Rep 2 , CTCF IP - HEL 92.1.7 cells, Rep 10 , CTCF IP - HEL 92.1.7 cells, Rep 14 ",,,
CTCF,APOA2,skin,"CTCF IP - AG10803 cells, Rep 2 , CTCF IP - NHDF cells , CTCF IP - HFFC cells, Rep 1 , CTCF IP - HFFC cells, Rep 3 , CTCF IP - NHDF cells, Rep 1 , CTCF IP - HFFC cells, Rep 2 , CTCF IP - NHEK cells, Rep 2 , CTCF IP - GM12878 cells, Rep 2 , CTCF IP - AG09309 cells, Rep 2 , CTCF IP - AG09309 cells, Rep 1 , CTCF IP - NHDF cells, Rep 2 , CTCF IP - AG04449 cells, Rep 1 , CTCF IP - BJ cells, Rep 2 , CTCF IP - NHEK cells , CTCF IP - BJ cells, Rep 1 , CTCF IP - AG04449 cells, Rep 2 , CTCF IP - AG10803 cells, Rep 1 ",,,
CTCF,APOA2,vasculature,"CTCF IP - HUVEC cells, Rep 1 , CTCF IP - HPAF cells, Rep 2 , CTCF IP - AoAFC cells, Rep 2 , CTCF IP - HPAF cells, Rep 1 , CTCF IP - AoAFC cells, Rep 1 , CTCF IP - HUVEC cells , CTCF IP - HUVEC cells, Rep 2 , CTCF IP - HBMEC cells, Rep 1 , CTCF IP - HBMEC cells, Rep 2 ",,,
GATA4,APOA2,stemcells,"GATA4 IP - Rep 8 , GATA4 IP - Rep 10 , GATA4 IP - Rep 11 ",,,
MEF2B,APOA2,kidney,"MEF2B IP | MEF2B D83V OE - Rep 2, MEF2B IP | MEF2B OE - Rep 1, MEF2B IP | MEF2B OE - Rep 2, MEF2B IP | MEF2B D83V OE - Rep 1",,,
BICALU,APOA2,prostate,"HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 3, BICALU | E2F1 ChIP-Seq - Rep 2",,,
HES6,APOA2,prostate,"HES6 OE + BICALU | E2F1 ChIP-Seq - Rep 3, HES6 OE | E2F1 ChIP-Seq - Rep 1, HES6 OE | E2F1 ChIP-Seq - Rep 3",,,
CTCF,APOA2,lung,"CTCF IP | DEX - A549 cells, CTCF IP - AG04450 cells, Rep 2 , CTCF IP - HPF cells, Rep 2 , CTCF IP - WI-38 cells, Rep 1 , CTCF IP - NHLF cells , CTCF IP - AG04450 cells, Rep 1 , CTCF IP - SAEC cells, Rep 2 , CTCF IP - A549 cells , CTCF IP - HPF cells, Rep 1 , CTCF IP - A549 cells, CTCF IP - A549 cells, Rep 2 , CTCF ChIP-Seq - A549, CTCF IP - IMR cells, CTCF IP - WI-38 cells, Rep 2 , CTCF IP | DEX - A549 cells , CTCF IP - A549 cells, Rep 1 , CTCF IP - NHLF cells , CTCF IP - SAEC cells, Rep 1 ",,,
DEX,APOA2,lung,"CTCF IP | DEX - A549 cells, CREB1 IP | DEX - A549 cells, CTCF IP | DEX - A549 cells ",,,
MEF2C,APOA2,leukocytes,MEF2C IP - GM12878 cells,,,
ETV5,APOA2,colon,ETV5 IP ,,,
